"Authors","Author full names","Author(s) ID","Title","Year","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords"
"Wang X.; Wang X.; Liu S.","Wang, Xiuli (56980037200); Wang, Xuan (57206904826); Liu, Shouxun (35190659200)","56980037200; 57206904826; 35190659200","Research on digital audio watermark technology for broadcast information security","2012","0","10.1109/IASP.2012.6425030","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874568161&doi=10.1109%2fIASP.2012.6425030&partnerID=40&md5=ff7f66bd89e4508da397797f3e35d618","This paper introduces the technology of spread-spectrum watermarking of audio signals. We adopt the direct-sequence spread-spectrum watermark, which is based on rate concept, making use of chess watermark to shape watermark signals. After making audio signals MCLT transform, according to the Psycho-Acoustic Frequency Masking (PAFM), we use multiplication to add the watermark to the MCLT transform domain of audio signals. The added location is determined by pre-detection technology. In the watermark detection side, we use the cepstrum filter to reduce the variance of the correlation test to improve the watermark detection reliability. This paper proposes to change both the spread factor and the repeated factor to reduce window size and enhance watermark capacity considering the robustness, imperceptibility, and watermark capacity. The system has certain practical and referenced value, and is a useful exploration for the utility of broadcast monitoring technology in the future, which is with inspiration and reference. © 2012 IEEE.","DC coefficients; DCT transformation; digital imaae watermarkinz; dual transformation","Image analysis; Security of data; Signal processing; Audio signal; Broadcast monitoring; Cepstrum; Correlation tests; DC coefficient; DCT transformation; Digital audio watermark; digital imaae watermarkinz; Direct sequence spread spectrum; Dual transformation; Spread factors; Spread-spectrum watermarking; Transform domain; Watermark detection; Watermark signals; Window Size; Audio watermarking"
"Li X.","Li, Xuzhou (25930030600)","25930030600","Tackle three practical classification problems via Ensemble Learning","2012","1","10.1109/GrC.2012.6468566","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875025969&doi=10.1109%2fGrC.2012.6468566&partnerID=40&md5=dc242059c79ff9db8bacd2314f3499ac","News Categorization, Intrusion Detection and Spam Detection are three practical problems1 in Data Mining and Cybersecurity. Their focus is on string sequences analysis towards application of knowledge discovery techniques for protecting personal computer information by means of detection, prevention, and response to various attacks. These three string sequences analysis problems could be treated as three classification problems. To tackle these three classifications problems, we propose a Ensemble Learning method. The idea of ensemble learning is to employ multiple learners and combine their predictions. These ensemble methods utilize multiple models to obtain better predictive performance than could be obtained from any of the constituent models[13], [14], [16]. In the tasks, we utilize (LDA-, SK-)SVM, (LDA-, SK-)GP and (LDA-, SK-) AdaBoost as the weak classifiers, and the experiments shows that ensemble learning method can improve the classification performance significantly. © 2012 IEEE.","AdaBoost; Ensemble learning; GP; LDA; SVM","Adaptive boosting; Granular computing; Intrusion detection; Personal computers; Classification performance; Ensemble learning; GP; Knowledge discovery techniques; LDA; Practical problems; Predictive performance; SVM; Learning systems"
"Shudrak M.; Zolotarev V.","Shudrak, Maxim (55613263300); Zolotarev, Vyacheslav (57200777760)","55613263300; 57200777760","The new technique of decompilation and its application in information security","2012","3","10.1109/EMS.2012.20","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874571569&doi=10.1109%2fEMS.2012.20&partnerID=40&md5=f29730624733c09f2103225746d8a4e3","the article describes a new technique of binary code decompilation and its applicability in information security such as software protection against reverse engineering and code obfuscation analysis in malware. The basic idea of the article is the fact that the process of binary code decompilation doesn't require a machine code representation in source code view. The authors propose original decompilation technique based on restoration of code section algorithm. The technique uses a serial interpretation of binary code into intermediate code, analysis of program control flow and code transformation in the algorithmic form. The results are applied to the problem of malware obfuscation analyze and software protection against unauthorized reverse engineering. To solve the first problem, we used a serial algorithm for analysis of the resources used by the virus and the functional control flow separation. For solving the second problem we was also used analysis of the basic program control flow algorithm and additional threads to obfuscate the program and protect it against unauthorized reverse engineering. © 2012 IEEE.","binary code; decomilation; malware; software protection","Algorithms; Binary codes; Computer crime; Cosine transforms; Problem solving; Reverse engineering; Viruses; Code obfuscation; Code sections; Code transformation; decomilation; Decompilation; Functional control; ITS applications; Machine codes; Malwares; Program control; Serial algorithms; Software protection; Source codes; Security of data"
"Xu Z.; Zhang W.","Xu, Zhengchuan (12762812500); Zhang, Wei (56238338600)","12762812500; 56238338600","Victimized by phishing: A heuristic-systematic perspective","2012","8","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874779862&partnerID=40&md5=e67ec316eaaaf5f985770e1bf6c8f11e","Phishing has become an ever-present, ever-increasing threat to information security, yet theory-based, systematic research on the behavioral aspect of this phenomenon is rather limited. In this paper, we propose the Heuristic-Systematic Model (HSM) as an overarching theory to solidify the theory base for this line of research. We note the theoretical synergy between HSM and other theories used in previous research, and illustrate how HSM can be used to develop a research model investigating the psychological mechanism underlying the effectiveness of phishing attacks. © Zhengchuan Xu and Wei Zhang 2012.","Heuristic-systematic model; Information security; Phishing; Victimization",""
"Ling A.P.A.; Sugihara K.; Mukaidono M.","Ling, Amy Poh Ai (48361410500); Sugihara, Kokichi (7202737847); Mukaidono, Masao (56255957600)","48361410500; 7202737847; 56255957600","Utilities need much better functional safeguards - In a digital intelligence smart grid","2012","0","10.1109/SmartGridComm.2012.6486065","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876027557&doi=10.1109%2fSmartGridComm.2012.6486065&partnerID=40&md5=4041f2901bfd2a29634227cf9db6adf1","A smart grid project necessitates consumer's affirmation to function, which indirectly requires their trust. This study takes account on consumer's consensus via questionnaire survey. First, importance of information security systems in the smart grid is abstracted. Then characters of functional requirements are identified, analyzed and discussed. Based on the proposed model, the identified information security requirements of smart grid are studied and summarized. From the descriptive ranking, consumer is longing of feeling secure while adopting the comprehensive and multilayered of the great smart grid. From the simple lattice ordering result, rule base social system category has the most powerful impact on consumer trust and satisfaction. But in the interlinking, there lays philosophy. This study advanced smart grid information security functionality by developing an innovative set of functional requirements target to enhance next-generation technologies and tools in the areas of transmission, distribution, energy storage, power electronics and cyber security. The smart grid that consumer perceived is user friendly, sense of security and; easy to understand and operate. © 2012 IEEE.","","Power electronics; Security of data; Cyber security; Functional requirement; Information security requirements; Multi-layered; Questionnaire surveys; Sense of security; Social systems; User friendly; Smart power grids"
"Cosgrove J.C.K.","Cosgrove, John C.K. (55654574900)","55654574900","Cybersecurity exercise myths dispelled","2012","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876348715&partnerID=40&md5=e3b1e4ef15f02751e9c9532435d64215","[No abstract available]","",""
"Moskovski I.","Moskovski, Iraylo (55632050100)","55632050100","Cybersecurity in Bulgaria","2012","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875474882&partnerID=40&md5=0a53584b0c9b7563cb1c3a328c0f9e33","[No abstract available]","",""
"Hanus B.; Wu Y.","Hanus, Bartlomiej (55239874600); Wu, Yu (26325949000)","55239874600; 26325949000","The role of situation awareness in detecting criminal intrusions: A different perspective on information security awareness","2012","2","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877880907&partnerID=40&md5=2829baf73aef8df01421cbc7ff68d9d2","Competent security administrators are needed for effective detection of incessant criminal intrusion attempts we witness nowadays. The required competence includes the ability to analyze a suspicious attempt with a high degree of awareness of the situation surrounding the attempt. However, the extant literature on information security awareness focuses on end-user education and overlooks the type that is critical for security administrators to perform their tasks. This paper presents a model about factors influencing detection of criminal intrusions, based on the military concept of situation awareness (SA). We argue that in using intrusion detection systems (IDSs) to deflect criminal intrusions, SA is critical because of the highly dynamic nature of the task at hand and the information processing capability it requires. We support our argument by explicating the roles of two foundational antecedents to SA - experience (as evidenced in the administrator's usage pattern of memory) and interface design (graphical versus command-line). © (2012) by the AIS/ICIS Administrative Office All rights reserved.","Cybercrime; Information processing; Intrusion detection systems; Security awareness; Situation awareness","Computer crime; Data processing; Information systems; Intrusion detection; Cybercrime; End-user education; Information processing capability; Information security awareness; Intrusion Detection Systems; Security administrator; Security awareness; Situation awareness; Crime"
"McIntyre A.; Lindqvist U.; Peterson B.; Tudor Z.","McIntyre, Anne (58397965600); Lindqvist, Ulf (7003456067); Peterson, Brian (57080302700); Tudor, Zachary (55613491500)","58397965600; 7003456067; 57080302700; 55613491500","Host protection strategies for industrial control systems","2012","2","10.1109/THS.2012.6459830","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874576238&doi=10.1109%2fTHS.2012.6459830&partnerID=40&md5=38cf9c6dcaefe81d5c4781a0641c7c2b","Protection of ICS process control data, networks, applications, and host operating systems, particularly in multi-vendor environments, is a critical, on-going requirement for the oil and gas sector. A loss of control over a critical control process potentially could result in loss of life, personnel injury, environmental impact, facility damage, production loss, and economic cost. System maintenance and protection increasingly centers on patching vulnerable automation software and operating systems, many of which have reached end-of-life, are unsupported by the vendor, or lack economic basis for replacement. A new alternative to the classic patching approach to maintaining system security, application whitelisting (AWL) technology, was evaluated against a set of established criteria that support continuity of operations in critical system environments by providing strong cybersecurity. This report presents findings of the LOGIIC program regarding application whitelisting, key attributes to its use in an ICS environment, and general conclusions about its implementation. © 2012 IEEE.","antivirus; application whitelisting; cyber security; host protection; Industrial control system security","Application programs; Control systems; Environmental impact; National security; Security systems; Anti virus; Automation software; Control process; Critical systems; Cyber security; Economic costs; End-of-life; host protection; Industrial control systems; Key attributes; Loss of control; Loss of life; Multi-vendor environment; Oil and Gas Sector; Process control data; Production loss; Protection strategy; System maintenance; System security; Intelligent control"
"Blythe J.M.; Coventry L.","Blythe, John M. (55636888300); Coventry, Lynne (6505821148)","55636888300; 6505821148","Cyber security games: A new line of risk","2012","6","10.1007/978-3-642-33542-6_80","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875651927&doi=10.1007%2f978-3-642-33542-6_80&partnerID=40&md5=87989d6cec827f04d40bdc350569414e","Behaviour change is difficult to achieve and there are many models identifying the factors to affect such change but few have been applied in the security domain. This paper discusses the use of serious games to improve the security behaviour of end-users. A new framework, based upon literature findings, is proposed for future game design. The trust and privacy issues related to using serious games for improving security awareness and behaviour are highlighted. © 2012 Springer-Verlag Berlin Heidelberg.","Behaviour change; Information security; Security games","Artificial intelligence; Behaviour changes; Cyber security; Game design; Privacy issue; Security awareness; Security domains; Security games; Serious games; Security of data"
"Lv L.; Yang J.; Huo J.","Lv, Li (55648261400); Yang, Jiankang (55233996400); Huo, Jinghe (36632068200)","55648261400; 55233996400; 36632068200","Research on the security issues and counter measures of wireless mesh network","2012","0","10.1109/WiCOM.2012.6478655","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876041513&doi=10.1109%2fWiCOM.2012.6478655&partnerID=40&md5=cb3504b9696e18c3141111130e903334","Wireless mesh network is a new technology of wireless networks, and its properties include self-organization, selfrepairing, multi-hop and point-to-point. At the same time, wireless mesh network brings new security questions and challenges, for example, the security routing. This paper presents the security issues and counter measures of wireless mesh network, which include Route Security, Location Information Security, Security Authentication and Security Architecture. © 2012 IEEE.","Counter measures; Security issues; Wireless mesh network","Mobile computing; Security of data; Wireless telecommunication systems; Location information; New technologies; Security Architecture; Security authentication; Security issues; Security routing; Self organizations; Self repairing; Wireless mesh networks (WMN)"
"Som S.; Kotal A.","Som, Sukalyan (55605261100); Kotal, Atanu (57210762886)","55605261100; 57210762886","Confusion and diffusion of grayscale images using multiple chaotic maps","2012","14","10.1109/NCCCS.2012.6412989","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874270575&doi=10.1109%2fNCCCS.2012.6412989&partnerID=40&md5=0ca34400214a3be5f7fb8c194aef2cf0","In present age chaos based cryptosystem has gained attention in research of information security and number of chaos based image encryption algorithms has been proposed. In this paper, a new symmetric image encryption algorithm based on multiple chaotic maps is proposed. In the proposed algorithm, the plain image is first scrambled using generalized Arnold Cat Map. Further, the scrambled image at a particular iteration is encrypted using chaotic sequences generated by one-dimensional Logistic Map after preprocessing them to integers. The experimental results depicts that the proposed algorithm can successfully encrypt and decrypt grayscale images with secret keys. The simulation analysis also exhibit that the proposed method is loss-less, secure and efficient measured in terms of statistical tests, key sensitivity test and some well known tests like NPCR, UACI and entropy. © 2012 IEEE.","Arnold Cat Map; Correlation Coefficient; encryption; Histogram; Logistic Map; NPCR; Scrambling; UACI","Algorithms; Chaotic systems; Communication systems; Cryptography; Iterative methods; Lyapunov methods; Security of data; Statistical tests; Cat map; Correlation coefficient; Histogram; Logistic maps; NPCR; Scrambling; UACI; Image processing"
"Xavier U.H.R.; Pati B.P.","Xavier, Umesh Hodeghatta Rao (55601089900); Pati, Bishwa Prakash (55600394300)","55601089900; 55600394300","Study of internet security threats among home users","2012","14","10.1109/CASoN.2012.6412405","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874063629&doi=10.1109%2fCASoN.2012.6412405&partnerID=40&md5=c9f64f7db051b7913416b51efa1ff7e9","Recent news on financial losses due to lack of information security has created certain awareness of its importance among computer users. This paper presents the results arrived from an initial response of 340 questionnaires distributed to the home users, who are not computer savvy. The survey was conducted to assess the awareness of computer and internet security during their day-to-day usage of internet. Results show that a user's awareness of security plays a significant role. This paper also proposes developing a software solution to protect home users' computer system based on the internet usage and behavioral pattern. © 2012 IEEE.","Ant-virus; cyber security; Hacker; Home users' security; internet security","Computer viruses; Internet; Losses; Personal computing; Social networking (online); Surveys; Ant-virus; Cyber security; Hacker; Home users; Internet security; Security of data"
"Crossler R.E.; Belanger F.","Crossler, Robert E. (22033924200); Belanger, France (7006572544)","22033924200; 7006572544","The quest for complete security protection: An empirical analysis of an individual's 360 degree protection from file and data loss","2012","2","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877882881&partnerID=40&md5=23c2b7c9549843a385f579abe55d228f","Losing files and data on a personal computer is an issue that practitioners and researchers have addressed for a number of years. Properly mitigating this security threat requires a number of protective behaviors. In this paper, we present the protective behaviors that a panel of experts recommend be performed to mitigate this threat. We then measure individual computer users reported performance at these recommended behaviors and analyze them utilizing multi-dimensional scaling analysis. Results demonstrate that certain protective behaviors are more apt to be performed together while others stand apart. A mapping of the behaviors that are performed in relation to other behaviors is presented on two dimensions. These findings suggest that the two dimensions distinguishing these behaviors are automation and the perceived impact the behaviors have on mitigating file and data loss. The implications of these findings for practitioners and future research are discussed. © (2012) by the AIS/ICIS Administrative Office All rights reserved.","File and data loss; Information security; Multi-dimensional scaling; Threat ditigation","Personal computers; Security of data; Computer users; Data loss; Empirical analysis; Multi-dimensional scaling; Security protection; Security threats; Threat ditigation; Two-dimension; Information systems"
"Hsieh G.; Chen R.-J.","Hsieh, George (24174303300); Chen, Rong-Jaye (9534380600)","24174303300; 9534380600","Design for a secure interoperable cloud-based Personal Health Record service","2012","22","10.1109/CloudCom.2012.6427582","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874244030&doi=10.1109%2fCloudCom.2012.6427582&partnerID=40&md5=d6bb340b62604aab07a40c46234d9563","Adoption of Personal Health Record (PHR) applications has been slow due to consumers' concerns in security, privacy and trust, and the challenges in interoperability and integration with other Electronic Medical Record (EMR) systems. This paper proposes the design for a secure interoperable cloud-based PHR service. To enhance the portability and interoperability, we use the Continuity of Care Document (CCD) for both storing and exchanging the PHR information for an individual. To provide self-protecting security for each CCD instance, we apply a broad spectrum of security mechanisms-including access control, encryption, and digital signature-in an integrated, embedded, and fine-grained manner, based on open standards such as eXtensible Access Control Markup Language, XML Encryption, XML Signature, and XML Key Management Specification. To support patient-controlled encryption and privacy-preserving keyword search, we use ciphertext-policy attribute-based encryption and public-key encryption with keyword search schemes, again in an integrated, embedded, and fine-grained manner. © 2012 IEEE.","attribute-based encryption; cloud computing; information security; personal health record; XML based security standards","Access control; Cloud computing; Medical computing; Public key cryptography; Search engines; Security of data; XML; Attribute-based encryptions; Broad spectrum; Ciphertext-policy attribute-based encryptions; Cloud-based; Continuity of cares; Electronic medical record; Extensible access control markup languages; Keyword search; Open Standards; Personal health record; Privacy and trusts; Privacy preserving; Public-key encryption; Security standards; Self protecting; XML encryption; XML key management specifications; XML signature; Interoperability"
"Milinkovic S.A.; Lazic L.R.","Milinkovic, Stevan A. (6701633899); Lazic, Ljubomir R. (8721023300)","6701633899; 8721023300","Industrial PLC security issues","2012","21","10.1109/TELFOR.2012.6419513","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874183110&doi=10.1109%2fTELFOR.2012.6419513&partnerID=40&md5=02fb8cc5d187826623031612ffeba8c2","In this paper we have shown that PLC devices are complex embedded systems often relying on some operating system. They are plagued by the same sorts of vulnerabilities and exploits as general purpose operating systems. In fact, the number of latent vulnerabilities in the typical microprocessor-based device can be surprisingly high. However we don't need bugs or vulnerabilities in order to attack the PLC. We can exploit its normal operation provided we have some access to the device. It is suggested that the one of effective ways to avoid expensive business losses or production disruption due to misuse of the PLC is to start protecting the system with defence-in-depth measures. © 2012 IEEE.","embedded software; information security; manufacturing automation; PLC","Programmable logic controllers; Security of data; Business loss; General purpose; Manufacturing Automation; Microprocessor-based devices; Normal operations; Security issues; Embedded software"
"Deng J.-C.; Liu D.; Hu Y.; Liang Z.-W.","Deng, Jin-Cheng (55598687900); Liu, Dan (14016130600); Hu, Yue (57199455896); Liang, Zong-Wen (36915332900)","55598687900; 14016130600; 57199455896; 36915332900","The behavior oriented detection of malicious code overview","2012","1","10.1109/ICWAMTIP.2012.6413482","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873945277&doi=10.1109%2fICWAMTIP.2012.6413482&partnerID=40&md5=e67cf7d25d38e21da03a155e97107024","With the ever greater development of technology of malicious code, malware has been becoming one of the most serious threats to information security. And since the encryption and transformation of program code lead the traditional signature scanning not so instantaneous and effective any longer, researching a new method of detection of malicious code has no time to delay. In recent years, although the technology of detection of malicious code, especially behavior oriented detection, has made a great progress rapidly, it also faces great challenges and problems to be overcome. This paper is a detailed overview of this behavior oriented detection of malicious code including architecture, variety and development tendency of this technology, furthermore it provides the next researcher key points. © 2012 IEEE.","Behavioral Analysis; Malicious Code; Unknown Virus; Virtualization","Data processing; Security of data; Technology; Viruses; Behavior-oriented; Behavioral analysis; Development tendency; Keypoints; Malicious codes; Malwares; Program code; Signature scanning; Virtualizations; Chemical detection"
"Mohd Saman W.S.W.; Haider A.; Ku Bahador K.M.","Mohd Saman, Wan Satirah Wan (55503923200); Haider, Abrar (25641130600); Ku Bahador, Ku Maisurah (55583553100)","55503923200; 25641130600; 55583553100","Technology adoption in Shariah courts","2012","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877853740&partnerID=40&md5=65c75f356c36d58ecb38d18b1f6b9abc","Information and communication technogies have led to dynamic changes in the way courts of law perform thier duty to deliver justice. Courts of law depend on the availability, comprehensiveness and quality of information relating to the case in reaching a conclusive and fair verdict. Courts will not be able to deliver justice in the cases where records are not properly managed; thus, depriving the aim of judicial institutions to bestow legal rights to individuals and society. The objective of speedy justice can only be met if all the records relating to the case are available, retrievable and managed throughout the lifecycle properly. This ensures that all the relevant documentation relating to the case conforms to certain standard of quality and is accessible, available, dependable as and when required. The pervasiveness of information and communication technologies (ICTs) provides new opportunities for court automation and information management in judiciary. At the same time there is increased pressure on the courts of law to embrace technology because with the increased level of IT literacy and awareness among the general public, there are increased demands on government to provide information to citizen around the clock. Responding to these opportunities and pressures, courts around the globe are embracing information and communication technologies at various levels to provide faster, reliable and consistent service to the society. Records in court system have various dimensions including court proceedings, evidence, and statutory declarations (affidavits). In addition, court records also contain precedents from old cases and even references to the sources of law. This makes information management in general, and record retrieval in particular an intricate task. This research aims to answer the question of 'How can ICTs allow for better management of court records in Malaysia' using a qualitative interpretive approach with exploratory case study. It attempts to realize the phenomena under investigation through the meanings that people attach to them. In this case, it is the way people manage the life cycle of records management in Shariah Courts. Therefore to address the issue at hand an interpretive task provide a rich understanding of the contextually oriented court records management issues than the more conformist positivist approaches. Public sector organizations are obliged to manage their records in line with legislation and organizational policies. Ensuring compliance with records management obligations can be difficult, especially given the explosion of records in electronic form, most notably e-mail, and the devolution of many records management functions throughout the organization. In Malaysia, the public sector is facing pressing challenges to provide efficient service delivery. E-Shariah was put in place to replace the manual system of all Shariah courts operation. Before E-Shariah come into operation, all business processes from case registration to case disposal were performed manually. It is not surprising that the system was replete in inefficiency and ineptitude. With the increased number of Shariah cases being registered, the delay in case management became more critical. A single case takes years to be settled, resulting in hardship for the parties involved. The major reason for this delay has been the unavailability of complete information as and when required. In certain cases not only the information is incomplete but had been tempered with as well. With the introduction of e-Shariah, the government aim to reduce the time taken to settle a case and to manage each case and related information more efficiently and systematically. With the implementation of EShariah, an electronic network and communication between all 110 Shariah courts in 102 locations nationwide is established, using the electronic government network called EG*Net. The technologies in place in Shariah courts under the E-Shariah project consists of five modules: 1) Shariah Court Case Management System, 2) Shariah Lawyers Management System, 3) Office AutomationSystem, 4) Library Management System, and 5) E-Shariah Portal. E-Shariah has opened up new avenue for court workflow as well as records management in Malaysian Shariah courts. Although there are a number of benefits which hinge upon a few administrative issues, yet there are significant benefits that the use of technology has brought to Shariah courts in terms of case management efficiency, coordination between courts, work process consistency and interoperability, information security, integration with government agencies and trust in judiciary system. © (2012) by the AIS/ICIS Administrative Office All rights reserved.","Court administration; Electronic records management system; Shariah court; Technology adoption","Behavioral research; Communication; Information systems; Interoperability; Laws and legislation; Life cycle; Management information systems; Records management; Security of data; Electronic records managements; Exploratory case studies; Information and communication; Information and Communication Technologies; Interpretive approaches; Public sector organization; Shariah court; Technology adoption; Information management"
"Harang R.; Guarino P.","Harang, Richard (54585291700); Guarino, Peter (55606224900)","54585291700; 55606224900","Clustering of Snort alerts to identify patterns and reduce analyst workload","2012","13","10.1109/MILCOM.2012.6415777","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874301834&doi=10.1109%2fMILCOM.2012.6415777&partnerID=40&md5=2e5e6f8d8e6f1ea2eff7a28d5eae7136","Pattern-matching intrusion detection system (IDS) tools such as Snort are known to generate an extremely large number of alerts. To address this problem, we present a greedy aggregation algorithm that efficiently reduces multiple alerts by grouping the raw output of IDS tools into 'meta-alerts' that contain common information. In contrast to the current thrust of alert aggregation efforts, our approach does not require developing elaborate semantic structures for capturing information, nor creating and maintaining an external database containing information on attack vectors, network topologies, and cause-and-effect relationships. We apply our method to 30 days of Snort alerts, grouped by hour, and observe that we can reduce the number of analyst-visible Snort alerts by up to 99.5%, with an average reduction of approximately 83.2%. © 2012 IEEE.","Computer security; Information security; Intrusion detection","Electric network topology; Military communications; Security of data; Semantics; Aggregation algorithms; Alert aggregation; Attack vector; Cause-and-effect relationships; External database; Intrusion Detection Systems; Network topology; Semantic structures; Intrusion detection"
"Qiu C.; Zhao W.; Han J.; Jiang J.","Qiu, Chunyan (52364563300); Zhao, Wei (55574198838); Han, Jialing (56170967300); Jiang, Jianhua (55731823500)","52364563300; 55574198838; 56170967300; 55731823500","Applications of schema theory in information security teaching","2012","0","10.1117/12.956455","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874703952&doi=10.1117%2f12.956455&partnerID=40&md5=71bebfa523e80e5cf61dcd820db9b60c","Information security knowledge is more and more important to students in universities of finance and economics. However, mastering the skill of information security is not easy to them. Schema theory is applied into information security teaching to help students improve their skills. The teaching result shows that there is a significant difference in final exam and practice exam between the proposed model and a regular teaching model. © 2012 SPIE.","Computer Teaching; Information Security; Schema Theory","Image processing; Students; Computer teaching; Schema theory; Significant differences; Teaching model; Security of data"
"Otero A.R.; Tejay G.; Daniel Otero L.; Ruiz-Torres A.J.","Otero, Angel R. (55605502100); Tejay, Gurvirender (16204165100); Daniel Otero, Luis (8507380900); Ruiz-Torres, Alex J. (7006350261)","55605502100; 16204165100; 8507380900; 7006350261","A fuzzy logic-based information security control assessment for organizations","2012","9","10.1109/ICOS.2012.6417640","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874234425&doi=10.1109%2fICOS.2012.6417640&partnerID=40&md5=04e666a42e5b7c2ac60b8ee65c6e4da8","For organizations, security of information is eminent as threats of information security incidents that could impact the information continue to increase. Alarming facts within the literature support the current lack of adequate information security practices and prompt for identifying additional methods to help organizations in protecting their sensitive and critical information. Research efforts shows inadequacies within traditional ISC assessment methodologies that do not promote an effective assessment, prioritization, and, therefore, implementation of ISC in organizations. This research-in-progress relates to the development of a tool that can accurately prioritize ISC in organizations. The tool uses fuzzy set theory to allow for a more accurate assessment of imprecise parameters than traditional methodologies. We argue that evaluating information security controls using fuzzy set theory leads to a more detailed and precise assessment and, therefore, supports an effective selection of information security controls in organizations. © 2012 IEEE.","assessment; evaluation; fuzzy logic; fuzzy set theory; information security; information security controls","Fuzzy logic; Fuzzy set theory; Security of data; assessment; Assessment methodologies; Critical information; evaluation; Information security controls; Information security incidents; Information security practice; Prioritization; Research efforts; Tool use; Traditional methodologies; Societies and institutions"
"Panduranga H.T.; Sharath Kumar H.S.; Naveen Kumar S.K.","Panduranga, H.T. (36976178500); Sharath Kumar, H.S. (55342131700); Naveen Kumar, S.K. (48161542800)","36976178500; 55342131700; 48161542800","Hybrid approach for dual image encryption using nibble exchange and Hill-cipher","2012","3","10.1109/MVIP.2012.6428770","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874237654&doi=10.1109%2fMVIP.2012.6428770&partnerID=40&md5=19170ded607506005c27e28726f8e2ae","Information security is a very important and high priority topic in the fast growing internet technology. Encryption is one of the ways to secure information. This paper presents an approach to improve the entropy of an encrypted image using Hill-cipher technique. Dual image encryption process involves three stages including Hill-cipher technique. In first stage each pixels of both the images are bitwise rotated and reversed to manipulate the pixel value. In second stage, lower nibbles in each pixel of two resultant images are exchanged. Hill-cipher is applied in stage three to obtain the final encrypted images. The resultant encrypted images are found to be more distorted and having higher entropy. This hybrid approachis implemented using LabVIEW. Decryption operation follows the reverse process of encryption, which results in undistorted images. © 2012 IEEE.","bit-rotation; encryption; entropy; Hill cypher; nibble exchange","Computer vision; Entropy; Pixels; Security of data; bit-rotation; Decryption operations; Dual image; Encrypted images; Hill cypher; Hybrid approach; Internet technology; LabViEW; Pixel values; Reverse process; Undistorted images; Cryptography"
"Khidzir N.Z.; Mohamed A.; Arshad N.H.H.","Khidzir, Nik Zulkarnaen (36138701400); Mohamed, Azlinah (23390646400); Arshad, Noor Habibah Hj (23984106500)","36138701400; 23390646400; 23984106500","Information assets security requirement: The relationship between confidentiality and availability of information assets in ICT outsourcing","2012","1","10.1109/CHUSER.2012.6504309","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877657363&doi=10.1109%2fCHUSER.2012.6504309&partnerID=40&md5=3501b671b0027b39a8b691f6155eb2cc","Information Communication Technology (ICT) Outsourcing provides an effective ways to cut cost and improve efficiency in ICT services. However, the strategy could invite some risks including information security risk. Therefore, fundamental concepts of information security requirements such as confidentiality, integrity and availability for information assets involved in ICT outsourcing cycle need to be identified extensively to ensure these information assets are secure from security risks. Hence, the main objective of this research is to conduct an empirical study on relationship between information assets confidentiality and availability in ICT outsourcing. Questionnaires were distributed to 300 private companies from various industry and government agencies in Malaysia for the study. Findings reveal that the higher the confidentiality level, the higher the availability level of the information assets. However, the findings revealed dissimilar relationship strength between confidentiality and availability of information assets in ICT outsourcing phases. Strong positive relationship exists between confidentiality and availability in Selection of Service Provider and On-going Monitoring phase. But, moderate positive relationship exists in Analysis of Decision to Outsource and Contract Management phases. Based from these findings, organization could improve their plan and practices in managing information assets and to urgently address information security risks in ICT outsourcing project implementation. © 2012 IEEE.","Availability; Confidentiality; ICT Outsourcing; Information Asset; Information Security Requirement","Availability; Engineering research; Information technology; Security of data; Surveys; Analysis of decision to outsource; Confidentiality; ICT outsourcings; Information assets; Information communication technology; Information security requirements; Information security risks; Selection of service provider; Outsourcing"
