"Authors","Author full names","Author(s) ID","Title","Year","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords"
"Gunathilaka P.; Mashima D.; Chen B.","Gunathilaka, Prageeth (56005336200); Mashima, Daisuke (24824759500); Chen, Binbin (56367849500)","56005336200; 24824759500; 56367849500","SoftGrid: A software-based smart grid testbed for evaluating substation cybersecurity solutions","2016","34","10.1145/2994487.2994494","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85001875425&doi=10.1145%2f2994487.2994494&partnerID=40&md5=def22ba6bf8174e255ce85349f9d7676","Electrical substations are crucial for power grids. A number of international standards, such as IEC 60870 and 61850, have emerged to enable remote and automated control over substations. However, owing to insufficient security consideration in their design and implementation, the resulting systems could be vulnerable to cyber attacks. As a result, the modernization of a large number of substations dramatically increases the scale of potential damage successful attacks can cause on power grids. To counter such a risk, one promising direction is to design and deploy an additional layer of defense at the substations. However, it remains a challenge to evaluate various substation cybersecurity solutions in a realistic environment. In this paper, we present the design and implementation of SoftGrid, a software-based smart grid testbed for evaluating the effectiveness, performance, and interoperability of various security solutions implemented to protect the remote control interface of substations. We demonstrate the capability and usefulness of Soft-Grid through a concrete case study. We plan to open-source SoftGrid to facilitate security research in related areas. © 2016 ACM.","Cybersecurity; Electrical substations; IEC 60870; IEC 61850; Smart grid; Software-based testbed","Electric power transmission networks; Embedded systems; Interoperability; Open source software; Remote control; Standards; Testbeds; Cyber security; Electrical substations; IEC 60870; IEC 61850; Smart grid; Smart power grids"
"Yan W.; Wang G.; Feng X.","Yan, Wan (35175356600); Wang, Guolin (57191827577); Feng, Xiangyang (27867673700)","35175356600; 57191827577; 27867673700","An evaluation model for information security of Android application based on analytic hierarchy process","2016","1","10.1109/WAC.2016.7583045","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994047178&doi=10.1109%2fWAC.2016.7583045&partnerID=40&md5=6de9d303fb08b4553086b2f7afcffc20","The traditional way used to protect the information security of Android applications is usually to detect external malicious applications or dangerous codes, which pays less attention to the test and enhancement of Android application's self-capability in the field of guaranteeing the information security. To safeguard information of Android application internally and externally, a kind of evaluation model based on analytic hierarchy process theory was carried out, given the fifteen principal criteria carried out by summary and analyses of vulnerabilities and design flaws which caused extensive influence on information security of Android applications these years. As for vulnerabilities and design flaws detected by the penetration test in Android applications, the proposed evaluation model can succeed to objectively and credibly evaluate the application's capability of defending information security threats and offer advices on how to maintain the information security of Android application. © 2016 TSI Enterprise Inc (TSI Press).","Analytic Hierarchy Process; android application; CVE-CVSS; evaluation model; information security","Analytic hierarchy process; Analytical models; Android (operating system); Security of data; Analytic hierarchy; Android applications; CVE-CVSS; Evaluation modeling; Information security threats; Penetration test; Mobile security"
"Zhang Y.; Wang L.; Xiang Y.; Ten C.-W.","Zhang, Yichi (57222873340); Wang, Lingfeng (7409187628); Xiang, Yingmeng (56399983800); Ten, Chee-Wooi (23981286000)","57222873340; 7409187628; 56399983800; 23981286000","Inclusion of SCADA Cyber Vulnerability in Power System Reliability Assessment Considering Optimal Resources Allocation","2016","67","10.1109/TPWRS.2015.2510626","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953333116&doi=10.1109%2fTPWRS.2015.2510626&partnerID=40&md5=4050b056ff4dbd5c6ffb89af1313a8f9","With sufficient resources, attackers might be able to intrude into multiple substation-level networks of the supervisory control and data acquisition (SCADA) system and send fabricated commands to the local field devices. In this paper, cyberattacks against the SCADA system in the substations of the power system are modeled by a modified semi-Markov process (SMP). The optimal allocation of offensive and defensive resources is modeled as a Colonel Blotto game, and the probabilities of successful cyberattacks on 24 substations are calculated. With the optimal allocated resources, the mean time-to-compromise (MTTCs) of cyberattacks on each substation are calculated, and the loss of load probabilities (LOLP) and expected energy not supplied (EENS) are estimated with the IEEE reliability test system 79 (RTS79). When more offensive or less defensive resources are allocated to the targets, the probabilities of breaker trips resulted by the cyber attacks are increased, less MTTCs are needed on each substation and the power system becomes less reliable. © 2015 IEEE.","Colonel Blotto game; Cybersecurity; loss of load probability; mean time-to-compromise; SCADA system; semi-Markov process model","Data acquisition; Loss of load probability; Markov processes; SCADA systems; Cyber vulnerabilities; Expected energy not supplied; IEEE-reliability test system; Loss of load probabilities (LOLP); Power system reliability; Resources allocation; Semi markov process; Supervisory control and dataacquisition systems (SCADA); Probability"
"Vijayalakshmi V.; Rohini T.; Sujatha S.; Vishali A.","Vijayalakshmi, V. (57202440000); Rohini, T. (58485116800); Sujatha, S. (57214049963); Vishali, A. (55842760300)","57202440000; 58485116800; 57214049963; 55842760300","Survey on detecting leakage of sensitive data","2016","3","10.1109/STARTUP.2016.7583916","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994156612&doi=10.1109%2fSTARTUP.2016.7583916&partnerID=40&md5=84a114b760b9e18d8f8c9c66ef3cc95a","Network security is a method used to prevent the unauthorized access or modification on computer network. Information security is the process of guarding the confidential data from the unlicensed users. Data leakage happens when a system is designed to be closed to a listener reveals some information to unauthorized parties on the other hand. In this paper we proposed the survey about recent research techniques issued for detecting data leakages in a novel way. It emphasis the classification of the existing literature, developing perspective and evaluating trend. © 2016 IEEE.","Fuzzy Finger Print; Information Security; Map Reduce Algorithm; Network Security","Security of data; Surveys; Confidential data; Data leakage; Finger print; Map-reduce; Recent researches; Sensitive datas; Unauthorized access; Network security"
"Mehdi M.; Ather D.; Rababah M.; Sharma M.K.","Mehdi, Mehtab (57201965222); Ather, Danish (55783082700); Rababah, Malek (57192098120); Sharma, M.K. (57194694629)","57201965222; 55783082700; 57192098120; 57194694629","Problems issues in the information security due to the manual mistakes","2016","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84997530220&partnerID=40&md5=0ae96cca017cb0e1124af77d4e5caacd","This paper is based on the mistakes done by the human at the area of information system security. The new analysts of information safety have recently started to focus on the manual mistakes; Past researches show it to be a big part of issues in information security and maximum economic crisis are based on this problem. Now we did a small effective research on the role of human mistakes in this context, especially at the organizational level, peoples are not willing to share the private data due to safety concerns. Grounded theory has been worked to search the main reasons of manual mistakes in information security as a research methodology. A survey report which is based on some information security analysts around the world responses for develop a list of manual mistakes based on the non-ended coding. Our work is contributing our thoughts of the causes of manual mistakes in the information security. The present research has followed Glaser's & Strauss theory that approaches throughout the data gathering process to get the appropriate number of outcomes given by the researchers and their works related to the information security. © 2016 IEEE.","Human Computer Interaction; Human Errors; Information Security; Security Engineering; Structural Equation Modeling","Computation theory; Safety engineering; Security of data; Economic crisis; Human errors; Information safety; Information system security; Organizational levels; Research methodologies; Security engineering; Structural equation modeling; Human computer interaction"
"Muhammad K.; Sajjad M.; Mehmood I.; Rho S.; Baik S.W.","Muhammad, Khan (8942252200); Sajjad, Muhammad (57215455402); Mehmood, Irfan (36628922400); Rho, Seungmin (10738984000); Baik, Sung Wook (7102833923)","8942252200; 57215455402; 36628922400; 10738984000; 7102833923","A novel magic LSB substitution method (M-LSB-SM) using multi-level encryption and achromatic component of an image","2016","131","10.1007/s11042-015-2671-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929643575&doi=10.1007%2fs11042-015-2671-9&partnerID=40&md5=0194812f61c6708dc4fe7c800c77b3e8","Image Steganography is a thriving research area of information security where secret data is embedded in images to hide its existence while getting the minimum possible statistical detectability. This paper proposes a novel magic least significant bit substitution method (M-LSB-SM) for RGB images. The proposed method is based on the achromatic component (I-plane) of the hue-saturation-intensity (HSI) color model and multi-level encryption (MLE) in the spatial domain. The input image is transposed and converted into an HSI color space. The I-plane is divided into four sub-images of equal size, rotating each sub-image with a different angle using a secret key. The secret information is divided into four blocks, which are then encrypted using an MLE algorithm (MLEA). Each sub-block of the message is embedded into one of the rotated sub-images based on a specific pattern using magic LSB substitution. Experimental results validate that the proposed method not only enhances the visual quality of stego images but also provides good imperceptibility and multiple security levels as compared to several existing prominent methods. © 2015, Springer Science+Business Media New York.","Cryptography; Information security; LSB; Multi-level encryption; Secret key; Steganography","Color; Cryptography; Mobile security; Steganography; Image steganography; Least-significant-bit substitution; LSB; Multilevels; Multiple securities; Saturation intensity; Secret information; Secret key; Security of data"
"Miloslavskaya N.; Tolstoy A.; Zapechnikov S.","Miloslavskaya, Natalia (22950974400); Tolstoy, Alexander (22952485500); Zapechnikov, Sergey (55970066800)","22950974400; 22952485500; 55970066800","Taxonomy for unsecure big data processing in security operations centers","2016","10","10.1109/W-FiCloud.2016.42","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009738407&doi=10.1109%2fW-FiCloud.2016.42&partnerID=40&md5=96b3cdee03ce42894e3253788446c22a","While the media constantly describes new attacks, the organizations seriously concerned about their business protection need to be prepared for such sophisticated attacks against their IT infrastructures. Hence a properly designed and formalized information security (IS) management system with Security Operations Center (SOC) as its centric part is required as never before. Among the most important documents for SOC there are two policies: IS policy and IS incident management policy. In order to create a truly effective policy it is vital to adequately describe SOC's operational environment from the IS viewpoint. The paper presents the most demand for these purposes classifications (taxonomy) of IS threats, vulnerabilities, attacks and IS incidents as the negative elements that should be avoided. © 2016 IEEE.","Attacks; Big data processing; Information security; Information security incidents; Information security threats; Security operations center; Taxonomy; Vulnerabilities","Data handling; Information management; Internet of things; Security of data; Taxonomies; Attacks; Information security incidents; Information security threats; Security operations; Vulnerabilities; Big data"
"Wang M.-M.; Qu Z.-G.","Wang, Ming-Ming (57195685761); Qu, Zhi-Guo (35327773200)","57195685761; 35327773200","Effect of quantum noise on deterministic joint remote state preparation of a qubit state via a GHZ channel","2016","29","10.1007/s11128-016-1430-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84984844798&doi=10.1007%2fs11128-016-1430-9&partnerID=40&md5=d7a65a30c4d46d800f25abd12355848f","Quantum secure communication brings a new direction for information security. As an important component of quantum secure communication, deterministic joint remote state preparation (DJRSP) could securely transmit a quantum state with 100 % success probability. In this paper, we study how the efficiency of DJRSP is affected when qubits involved in the protocol are subjected to noise or decoherence. Taking a GHZ-based DJRSP scheme as an example, we study all types of noise usually encountered in real-world implementations of quantum communication protocols, i.e., the bit-flip, phase-flip (phase-damping), depolarizing and amplitude-damping noise. Our study shows that the fidelity of the output state depends on the phase factor, the amplitude factor and the noise parameter in the bit-flip noise, while the fidelity only depends on the amplitude factor and the noise parameter in the other three types of noise. And the receiver will get different output states depending on the first preparer’s measurement result in the amplitude-damping noise. Our results will be helpful for improving quantum secure communication in real implementation. © 2016, Springer Science+Business Media New York.","Deterministic joint remote state preparation; Fidelity; Quantum noise; Quantum secure communication","Damping; Quantum communication; Quantum computers; Quantum cryptography; Quantum noise; Quantum optics; Secure communication; Security of data; Amplitude damping; Amplitude factors; Fidelity; Noise parameters; Phase damping; Quantum state; Real-world implementation; Remote state preparation; Quantum theory"
"Ahmed M.; Samy G.N.; Maarop N.; Shanmugam B.; Magalingam P.; Ahmad R.","Ahmed, Mubarak (57192914571); Samy, Ganthan Narayana (35303350500); Maarop, Nurazean (45661569600); Shanmugam, Bharanidharan (20436394800); Magalingam, Pritheega (35302809600); Ahmad, Rabiah (57201837628)","57192914571; 35303350500; 45661569600; 20436394800; 35302809600; 57201837628","Proposed computer forensic approach for cloud computing environment","2016","1","10.1166/asl.2016.8011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009110696&doi=10.1166%2fasl.2016.8011&partnerID=40&md5=14f748e801c47001270d33e86602a791","The security perimeter in computing has changed from a fixed boundary to an elastic boundary that is constantly changing and also the threats are evolving, making the Incident handler more difficult to analyze the information system based attacks. Therefore, the purposes of this study are introducing a new approach in identifying computer forensic attacks using Infrastructure as a Service (IaaS) in a cloud computing environment. First will identify and classify the different types of attacks on cloud infrastructure. Next, based on the attacks we are going to suggest an appropriate approach that can be utilized to collect as much data possible to perform a detailed investing of the incidents or attacks. Furthermore, the proposed approach will be tested in a virtual environment in order to check its effectiveness. Finally, refinement will be performed based on the results obtained and will be bench marked against the existing computer forensic approaches. Thus, this study contributes to better provide many data sources that can be used by the investigators to conduct forensics investigation in the infrastructure layer of the cloud computing. The findings will benefit the organizations which deploy private cloud services and infrastructure services which include virtual machines. Therefore, this paper discusses in detail the proposed computer forensic approach. © 2016 American Scientific Publishers. All rights reserved.","Cloud computing; Computer forensic; Information security; Network; Software as a service (IaaS)",""
"Multari N.J.; Singhal A.; Manz D.","Multari, Nicholas J. (57191968062); Singhal, Anoop (14056810000); Manz, David (36056766100)","57191968062; 14056810000; 36056766100","Safeconfig'16 - Testing and evaluation for active and resilient cyber systems","2016","0","10.1145/2976749.2990485","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995495531&doi=10.1145%2f2976749.2990485&partnerID=40&md5=27018d80e035fe54c07dd40c45d6c89d","The premise of this year's SafeConfig Workshop is existing tools and methods for security assessments are necessary but insufficient for scientifically rigorous testing and evaluation of resilient and active cyber systems. The objective for this workshop is the exploration and discussion of scientifically sound testing regimen(s) that will continuously and dynamically probe, attack, and ""test"" the various resilient and active technologies. This adaptation and change in focus necessitates at the very least modification, and potentially, wholesale new developments to ensure that resilient- and agile-aware security testing is available to the research community. All testing, validation and experimentation must also be repeatable, reproducible, subject to scientific scrutiny, measurable and meaningful to both researchers and practitioners.","Cyber; Cyber experimentation; Metrics; Resilience; SafeConfig; Science of cybersecurity; Security; Testbeds; Testing; Validation","Data privacy; Testbeds; Testing; Cyber; Cyber experimentation; Cyber security; Metrics; Resilience; SafeConfig; Security; Validation; Security of data"
"Sakiyama K.; Yagasaki R.; Machida T.; Fujii T.; Miura N.; Hayashi Y.-I.","Sakiyama, Kazuo (21834522000); Yagasaki, Reina (56913337000); Machida, Takanori (56428569800); Fujii, Tatsuya (57191955290); Miura, Noriyuki (9532409900); Hayashi, Yu-Ichi (55489692800)","21834522000; 56913337000; 56428569800; 57191955290; 9532409900; 55489692800","Circuit-level information leakage prevention for fault detection","2016","0","10.1109/URSIAP-RASC.2016.7601328","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995451030&doi=10.1109%2fURSIAP-RASC.2016.7601328&partnerID=40&md5=f00cb178dc558825d6dac6bf8c08e475","The security of cryptographic devices is gaining significance, of late, owing to their important role in ensuring information security in the internet of things (IoT). Amongst various implementation attacks, the laser and electromagnetic (EM) fault-based attacks are considered the most powerful because of their control over the injection timing and position. This paper discusses a practical countermeasure against fault attacks, focusing on a secure measure to prevent information leakage, in particular, after a fault is detected. Preliminary experiments using a field programmable gate array (FPGA) board show that cutting off the power supply (VDD) could be an effective counter-measure for preventing information leakage from cryptographic devices under the fault attacks. © 2016 IEEE.","","Cryptography; Fault detection; Field programmable gate arrays (FPGA); Internet of things; Security of data; Timing circuits; Circuit levels; Cryptographic devices; Implementation attacks; Information leakage; Injection timing; Internet of thing (IOT); Power supply; Prevent information leakage; Reconfigurable hardware"
"Gupta H.; Mahajan P.","Gupta, Heena (57209633446); Mahajan, Palak (57222424267)","57209633446; 57222424267","Improvisation of security in image steganography using DWT, Huffman encoding & RC4 based LSB embedding","2016","4","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84997354388&partnerID=40&md5=8d46f6875db72f619e3ae3d9c576c738","Information security is one of the plausible areas of research now-a-days. Steganography plays an effervescent role in the information security. It aims at concealing sensitive information within a host such that the information existence remains confidential. This paper implements image steganography with an objective of raising the security to a higher level while allowing maximum amount of data to be hidden inside. To achieve this, initially the cover image is transformed from spatial domain to frequency domain using 2-D Discrete Wavelet Transform (DWT). The wavelet transformed image allows embedding inside high frequency regions which maintains image quality by shielding the wavelet coefficients in the low frequency region. The secret image bits are compressed using Huffman encoding to increase the capacity of the system to uphold the data. Instead of sequential LSB embedding, RC4 algorithm is used that randomizes the order of embedding secret image message bits inside the cover image. This stochastic embedding of data increases the security as the unauthorized people won't be able to extract the secret image message. A robust steganographic is achieved by using this multi-tier architecture that enhances the security and capacity of the system while restoring the quality. © 2016 IEEE.","DWT; Encryption; Huffman encoding; LSB Technique; PSNR; RC4; Steganography","Client server computer systems; Cryptography; Discrete wavelet transforms; Encoding (symbols); Frequency domain analysis; Security of data; Steganography; Stochastic systems; 2-d discrete wavelet transforms; Huffman encoding; Low frequency regions; Lsb techniques; Multi tier architecture; PSNR; Sensitive informations; Wavelet transformed images; Wavelet transforms"
"DuPont Q.; Fidler B.","DuPont, Quinn (55788249400); Fidler, Bradley (57121508400)","55788249400; 57121508400","Edge Cryptography and the Codevelopment of Computer Networks and Cybersecurity","2016","6","10.1109/MAHC.2016.49","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85004024961&doi=10.1109%2fMAHC.2016.49&partnerID=40&md5=9b9afa70fbffb631775429f41cc2eac5","Developed around 1973 by BBN under contract from DARPA, the private line interface (PLI), a cryptographic cybersecurity device used on the Arpanet, operated with minimal modification of the existing network infrastructure, sitting at the 'edge' of the network between the network switches and the connected host computers. As a result of the developmental and infrastructural trajectory set in motion by the PLI, significant cryptographic resources remain at the edges (or ends) of the networks that constitute the Internet today. This study of the PLI is an entry into the historical relationship between cryptography and packet-switched computer networks. © 2016 IEEE.","Arpanet; computer networks; cryptography; cybersecurity; history of computing; infrastructure; internet history; private line interface","Computer networks; Network coding; Packet switching; Arpanet; Cyber security; History of computing; infrastructure; Private line; Cryptography"
"Peng Z.","Peng, Zhang (57191959766)","57191959766","The research of the information security base on the intergrated carrying platform","2016","3","10.1109/ICEIEC.2016.7589688","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995529369&doi=10.1109%2fICEIEC.2016.7589688&partnerID=40&md5=634a17d2c4868ee10b700f6f09af73d6","With the building and using of the center integrated communication carrying platform, the information security problem with the multi-project parallel especially remarkable. In this paper, author discuss the information security mechanism adapt to the center characteristic with the constraint condition of the multi-project parallel. © 2016 IEEE.","Information Security; Integrated Carrying Platform","Electronics engineering; Electronics industry; Constraint conditions; Integrated Carrying Platform; Multi-projects; nocv1; Security of data"
"Dong Z.","Dong, Zhe (7402274704)","7402274704","Virus spreading analysis in networked control systems: A transport dynamics based approach","2016","0","10.1109/CCA.2016.7587872","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113829248&doi=10.1109%2fCCA.2016.7587872&partnerID=40&md5=369a762543f790eff620b261617c51b4","Networked control systems (NCSs) are vulnerable to the cyber-threats of computer viruses. The cyberattacks on NCSs must intensively influence physical processes such as the safety-critical nuclear plants, through feedback actuation. To keep the cybersecurity to design proper anti-virus scheme, it is necessary to study the virus spreading dynamics on NCSs. In this paper, the virus spreading is modeled as a transport phenomenon. By extending the ectropy for thermodynamic systems, the stability and equilibrium states of the processes of single virus spreading in a heterogeneous NCS as well as multiple viruses spreading in a homogeneous NCS are analyzed. Numerical simulation results verify the theoretic rationality and show the influence of system parameters to the virus spreading. © 2016 Institute of Electrical and Electronics Engineers Inc.. All rights reserved.","","Computer control systems; Computer viruses; Control system analysis; Safety engineering; Security of data; Cyber security; Equilibrium state; Networked Control Systems (NCSs); Physical process; Thermodynamic systems; Transport dynamics; Transport phenomena; Virus spreading; Networked control systems"
"Tun H.; Lupin S.; Gureev A.","Tun, Hein (56938405300); Lupin, Sergey (56095215500); Gureev, Aleksandr (7006153404)","56938405300; 56095215500; 7006153404","Combination of context-role and perimeter protection paradigms for modelling the security of information systems","2016","0","10.1063/1.4965366","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995530470&doi=10.1063%2f1.4965366&partnerID=40&md5=d67c576e4592343df26d42e1d8bb7852","A possibility of using the Hybrid Modelling for the estimation of information systems ability for preventing the unauthorized access has been analyzed. Proposed approach combines two paradigms of information security - context-role and perimeter protection. AnyLogic was used as a platform for development and simulation the experimental model. AnyLogic allows us to use agent based and discrete event methods for formalization the processes in information systems security. According to the context-role model the permissions of agents are determined by their position in administrative hierarchy. In our approach the access rights of agents depend also from their position in protected environment. Article shows the structure of Anylogic model and set of data which provide the various behaviors of agents and the functionality of perimeter's protection. Simulation experiments confirmed the usability of hybrid models for estimation the level of information security. The set of agents' parameters allows determining the wide range of their activities and investigating the reaction of security system to their behavior.","",""
"Adán B.G.; Cristhian L.C.; Mario C.L.; Sonia O.S.; Yaneth C.C.; Jairo G.","Adán, Beltrán G. (57188995477); Cristhian, Lombana C. (57193725853); Mario, Calvo L. (57193727631); Sonia, Ordoñez S. (57193720899); Yaneth, Caviativa C. (57193722633); Jairo, Garcés (57193720711)","57188995477; 57193725853; 57193727631; 57193720899; 57193722633; 57193720711","Knowledge Base for an Intelligent System in order to Identify Security Requirements for Government Agencies Software Projects","2016","1","10.1051/matecconf/20167603012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016102089&doi=10.1051%2fmatecconf%2f20167603012&partnerID=40&md5=15a55b9efcebaaee1588dac92d5ccec8","It has been evidenced that one of the most common causes in the failure of software security is the lack of identification and specification of requirements for information security, it is an activity with an insufficient importance in the software development or software acquisition We propose the knowledge base of CIBERREQ. CIBERREQ is an intelligent knowledge-based system used for the identification and specification of security requirements in the software development cycle or in the software acquisition. CIBERREQ receives functional software requirements written in natural language and produces non-functional security requirements through a semi-automatic process of risk management. The knowledge base built is formed by an ontology developed collaboratively by experts in information security. In this process has been identified six types of assets: electronic data, physical data, hardware, software, person and service; as well as six types of risk: competitive disadvantage, loss of credibility, economic risks, strategic risks, operational risks and legal sanctions. In addition there are defined 95 vulnerabilities, 24 threats, 230 controls, and 515 associations between concepts. Additionally, automatic expansion was used with Wikipedia for the asset types Software and Hardware, obtaining 7125 and 5894 software and hardware subtypes respectively, achieving thereby an improvement of 10% in the identification of the information assets candidates, one of the most important phases of the proposed system. © 2016 The Authors, published by EDP Sciences.","","Computer circuits; Computer hardware; Computer software; Cryptography; Hardware; Intelligent systems; Knowledge based systems; Risk management; Security of data; Software design; Specifications; Automatic expansion; Government agencies; Information assets; Security requirements; Software acquisition; Software and hardwares; Software development cycles; Software requirements; Risks"
"Chu H.-C.; Yin M.-H.; Hsu C.-H.; Park J.H.","Chu, Hai-Cheng (35172482900); Yin, Ming-Hao (7202263901); Hsu, Ching-Hsien (7404945944); Park, Jong Hyuk (55665406600)","35172482900; 7202263901; 7404945944; 55665406600","The disclosure of evaporating digital trails respecting the combinations of Gmail and IE for pervasive multimedia","2016","2","10.1007/s11042-014-2194-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905293874&doi=10.1007%2fs11042-014-2194-9&partnerID=40&md5=464f9133eb232497f236037ce1312084","Unquestionably, the proliferation of mobile devices has dominated the main streams in contemporary ubiquitous wireless networks. Unfortunately, the misappropriating of those state-of-the-art gadgets has resulted in unprecedented information security issues in next generation cyberspace security arena. This paper illustrates the essence of generic procedures to provide the probative digital evidences for a typical Gmail Chat session in connection with the IE browser under different scenarios. When the computer-related information security issues arise with regard to the company, the corporate information incident response team should be able to disclose and preserve the evaporating digital trails following the right procedures to avoid the volatile characteristics in their natures. Furthermore, the design of the experiments of the paper identifies four cases to demonstrate the feasibility, availability, reliability, and traceability among them, which are essential for the corporate information security staffs to seriously consider when mushrooming cyber crimes are unknowingly and hastily burgeoning in an unparalleled manner. The organizations might have to scrutinize the negligible digital trails with cognitive expertise instead of entirely relying on law enforcement agencies from the public sectors due to the time constraints as well as publicity concerns or the minor computing resource policy violation unwarily occurred by the employees accordingly. © 2014, Springer Science+Business Media New York.","Cloud computing; Evaporating digital trails; Incident response team; Instant message; Next generation cyberspace security; Web browser forensics","Cloud computing; Computers; Mobile devices; Mobile telecommunication systems; Corporate information; Cyberspaces; Design of the experiment; Evaporating digital trails; Incident response; Instant messages; Law-enforcement agencies; Ubiquitous wireless networks; Security of data"
"Kim H.; Kim Y.; Chang H.","Kim, Hyeri (56608788900); Kim, Yanghoon (55758769100); Chang, Hangbae (55756500100)","56608788900; 55758769100; 55756500100","Information security research classification for future multimedia environment","2016","3","10.1007/s11042-015-2638-x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928647917&doi=10.1007%2fs11042-015-2638-x&partnerID=40&md5=55c7edb46b969a2aecaaaa5e19e97645","In spite of the advancement of information security (IS) technology, information leakage incidents and accidents are continuously occurring. Its reason is because only technical countermeasures are devised rather than implementing countermeasures based on business perspective regarding IS. Accordingly, the purpose of this study is to design a classification system in the area of IS to solve such problem and seek balanced advancement, as well as examine the trend of IS researches that have been conducted. Upon designing the classification system based on the areas of IS technology and IS management for the IS academic areas, Korea domestic and international academic journals in the area of IS were selected to research and analyze theses that have been published in the last 5 years. The research result showed that there were more studies on IS technology area than IS management area, thereby confirming the greater research emphasis in the area of technology. In specific according to area, number of Korea domestic researches on infrastructure security technology was the highest in the area of IS technology. In the case of international researches, number of researches on the security of infrastructure was the highest. As for the IS management area, number of Korea domestic researches on IS level diagnosis was the highest, while number international researches on IS human resource management was the highest. The significance of this study is to contribute to the balanced advancement of IS area by designing IS classification system to present IS research trend and future research direction. © 2015, Springer Science+Business Media New York.","Future multimedia environment; Information security; Information security research classification; Information security research trends","Human resource management; Mobile security; Security of data; Business perspective; Classification system; Future research directions; Infrastructure security; International researches; Multimedia environment; Security research; Technical countermeasures; Classification (of information)"
"Vij S.; Jain A.","Vij, Sonakshi (57191277522); Jain, Amita (57575040500)","57191277522; 57575040500","Smartphone nabbing: Analysis of intrusion detection and prevention systems","2016","3","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84997483344&partnerID=40&md5=8400968711ed4395a8568a937af02c49","In the past few years, the usage of Smartphones has increased at exponential rates. The pace of change in the smartphone market is astounding with the advent of new technologies and features that are changing the way we perceive these handheld devices. People are becoming more and more dependent on their Smartphones for activities such as sending mails, browsing the internet, performing online transactions, social networking, online shopping, paying various bills etc. While on one hand we have numerous advantages of Smartphones, on the other hand we have a lot of mobile phone intrusions, malwares, and attacks to deal with. Most of the threats are caused due to malicious applications that are installed by the users due to their unawareness regarding mobile security. It is a known fact that the smartphones have limited computational power to execute highly complex algorithms in order to perform various intrusion detection mechanisms. Hence the notions of information security need to be incorporated in these devices as well. In this paper we have performed an analysis on the existing methods of intrusion detection for securing our Smartphones. The paper also discusses various mobile malwares and the reasons to secure our Smartphones. © 2016 IEEE.","Host based IDPS; Intrusion detection systems; Malware; Network based IDPS; Smartphones","Complex networks; Computer crime; Malware; Mercury (metal); Mobile security; Security of data; Signal encoding; Smartphones; Complex algorithms; Computational power; Exponential rates; Host-based; Intrusion detection and prevention systems; Intrusion Detection Systems; Network-based; Online transaction; Intrusion detection"
"Straub J.","Straub, Jeremy (57757363200)","57757363200","Automated testing and quality assurance of 3D printing/3D printed hardware: Assessment for quality assurance and cybersecurity purposes","2016","13","10.1109/AUTEST.2016.7589613","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994275583&doi=10.1109%2fAUTEST.2016.7589613&partnerID=40&md5=a97ca520e9704a32985b83cb269abfaf","This paper discusses the automation of quality assurance and produced part testing for additive manufacturing systems. The process of identifying defects, determining their impact and potentially taking corrective action is discussed. Algorithms for this purposes are presented. Examples of assessment are considered. The correction of both incidental and deliberately introduced defects is discussed. © 2016 IEEE.","3D printing; additive manufacturing; automation; autonomy; quality assurance; testing","Automation; Defects; Manufacture; Printing; Quality assurance; Testing; 3-D printing; Automated testing; autonomy; Corrective actions; Cyber security; 3D printers"
