"Authors","Author full names","Author(s) ID","Title","Year","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords"
"Mazhelis O.; Isomäki H.","Mazhelis, O. (8977373100); Isomäki, H. (8988679300)","8977373100; 8988679300","Security assessment and planning in small organizations","2008","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926190292&partnerID=40&md5=5a27779e0e708eeabdfc197f13600efb","Information security is one of the major concerns in contemporary organizations, and these organizations devote significant portion of their resources in order to identify and mitigate their security risks. A number of formal methods can be used to support the process of security risk assessment and planning; however, these methods are usually aimed at large or medium organizations. Meanwhile, the resources available in smaller organizations may appear insufficient for applying a full-scale assessment and planning method, and, therefore, these methods should be tailored first to the constraints present in an organization. This paper introduces a derivative of a well-known security assessment and planning method adjusted to the needs of small organizations, and reports on the use of this method in a small organization. © 2008 University of Plymouth All rights reserved.","Information security management; Small and medium enterprises","Formal methods; Mobile security; Risk assessment; Societies and institutions; Information security managements; Planning method; Security assessment; Security risk assessments; Security risks; Small and medium enterprise; Small organizations; Security of data"
"Majstor F.; Vancollie G.","Majstor, Franjo (57204616310); Vancollie, Guy (15520221400)","57204616310; 15520221400","Encryption key management in large-scale network deployments","2008","0","10.1201/9781420067101","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056413897&doi=10.1201%2f9781420067101&partnerID=40&md5=488b5bc3198fec16e8a77a27d56cc95c","All corporations need to protect their business transactions, customer data, and intellectual property. At a minimum, data loss or compromise can create public relations nightmares and even seriously hurt market reputation. In the long run, it can impact customer relationships or create serious financial damage from fraud, information theft, or public disclosure of intellectual properties. This problem has presented information technology with a technological challenge because the ideal network data protection solution should require no change to network infrastructure, should not impact network performance, must work over any network topology, and must secure any type of traffic. The challenge facing information security professionals is to secure data in motion as has never been possible before. It is obvious that encryption is the solution to addressing confidentiality and integrity of the data while it transits lines that we have no control over; however, its limitations have hampered its deployment, especially on large-scale networks. Standards are normally present when interoperability among different vendor solutions should take place, and multiple good ones have been used, for example, the Internet Protocol security (IPSec) standard framework. Although IPSec delivered a portion of the solution, it also introduced its own limitations and unnecessary overlay to an existing network infrastructure, making it even more difficult to manage, maintain, and operate. © 2008 by Taylor & Francis Group, LLC.","",""
"Virtanen S.","Virtanen, Seppo (16040756100)","16040756100","Increasing the self-study effort of higher education engineering students with an online learning platform","2008","9","10.1504/IJKL.2008.022886","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79951867837&doi=10.1504%2fIJKL.2008.022886&partnerID=40&md5=8a6cdf2606d1c99a3209ac460746533b","This article presents a study on motivating engineering students towards more active independent work and higher course effort using an online learning platform, weekly groupwork and weekly progress reporting. In the past five years, the average final grades of the students in a traditionally implemented computer networks and information security lecture course have been decreasing. An experiment on increasing student effort was made in a new information security course, relying on reducing the amount of lectures and moving a corresponding amount of course work into a computer-based learning environment to be performed independently and in a group. The results of the experiment were extremely promising, showing higher student effort and better grades. The experiment was repeated in another new course and the preliminary results also indicate a similar increase in student effort. The conclusion is that similar strategies should also be employed in existing courses and future new courses. © 2008 Inderscience Enterprises Ltd.","curriculum planning; higher education; lecture course; online learning platform; study effort",""
"Halvorson N.","Halvorson, Nick (57204617159)","57204617159","Information risk management: A process approach to risk diagnosis and treatment","2008","2","10.1201/9781420067101","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025609231&doi=10.1201%2f9781420067101&partnerID=40&md5=1e51afb560eae752d25c133dba102810","Information security, as a subset of an organization’s overall risk management strategy, is a focused initiative to manage risk to information in any form. Risk management concepts, when applied to information risk, are readily managed within the context of an information security management system (ISMS). An ISMS is a process-based management approach and furnishes a framework to administer risk management processes. Robust risk management processes identify and quantify areas of information risk and allow for development of a comprehensive and focused risk treatment plan. • A clearly defined risk assessment methodology is a mandatory component in legal or regulatory compliance. • The corresponding risk treatment plan documents informed-choice decision making and organizational due diligence. © 2008 by Taylor & Francis Group, LLC.","",""
"Brotby K.","Brotby, Krag (55952486800)","55952486800","Information security governance a practical development and implementation approach","2008","14","10.1002/9780470476017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84889319107&doi=10.1002%2f9780470476017&partnerID=40&md5=12ad200b9895287fd5e3d40634e5d6cb","The Growing Imperative Need for Effective Information Security Governance With monotonous regularity, headlines announce ever more spectacular failures of information security and mounting losses. The succession of corporate debacles and dramatic control failures in recent years underscores the necessity for information security to be tightly integrated into the fabric of every organization. The protection of an organization's most valuable asset information can no longer be relegated to low-level technical personnel, but must be considered an essential element of corporate governance that is critical to organizational success and survival. Written by an industry expert, Information Security Governance is the first book-length treatment of this important topic, providing readers with a step-by-step approach to developing and managing an effective information security program. Beginning with a general overview of governance, the book covers: The business case for information security Defining roles and responsibilities Developing strategic metrics Determining information security outcomes Setting security governance objectives Establishing risk management objectives Developing a cost-effective security strategy A sample strategy development The steps for implementing an effective strategy Developing meaningful security program development metrics Designing relevant information security management metrics Defining incident management and response metrics Complemented with action plans and sample policies that demonstrate to readers how to put these ideas into practice, Information Security Governance is indispensable reading for any professional who is involved in information security and assurance. © 2009 by John Wiley & Sons, Inc. All rights reserved.","",""
"Yuan X.; Archer R.L.; Xu J.; Yu H.","Yuan, Xiaohong (36081436100); Archer, Ricky L. (55780104500); Xu, Jinsheng (18435578500); Yu, Huiming (15766621900)","36081436100; 55780104500; 18435578500; 15766621900","A visualization tool for wireless network attacks","2008","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79953275343&partnerID=40&md5=8e157b21b050885309eeb428a9a47e2d","The demand for computer security professionals has caused the increase of information security curricula in the universities. Information security courses benefit from such educational resources as hands-on activities, laboratory experiments and concept visualization. This paper presents a visualization tool that demonstrates various attacks popular in wireless networks. This visualization tool is intended to be used in an undergraduate level computer security course or a computer network course. The tool has been used and evaluated in two information security related classes in the Fall 2007 semester and has demonstrated effectiveness in assisting student learning.","ARP cache poisoning; ARP request replay; Evil twin; Information security education; Man in the middle; Visualization tools; Wireless network attacks","Curricula; Cybernetics; Information science; Security systems; Tools; Visualization; Wireless networks; ARP request replay; Cache poisoning; Evil twin; Information security education; Man in the middle; Visualization tools; Security of data"
"Schuler K.; Peterson C.P.; Vincze E.","Schuler, Karen (58792840200); Peterson, Cathleen P. (58792802100); Vincze, Eva (57033871500)","58792840200; 58792802100; 57033871500","E-discovery: Creating and Managing an Enterprisewide Program A Technical Guide to Digital Investigation and Litigation Support","2008","1","10.1016/B978-1-59749-296-6.X0001-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096449078&doi=10.1016%2fB978-1-59749-296-6.X0001-6&partnerID=40&md5=4d1eb542f2070fabb58a7db85da4cddf","One of the hottest topics in computer forensics today, electronic discovery (e-discovery) is the process by which parties involved in litigation respond to requests to produce electronically stored information (ESI). According to the 2007 Socha-Gelbmann Electronic Discovery Survey, it is now a $2 billion industry, a 60% increase from 2004, projected to double by 2009. The core reason for the explosion of e-discovery is sheer volume; evidence is digital and 75% of modern day lawsuits entail e-discovery. A recent survey reports that U.S. companies face an average of 305 pending lawsuits internationally. For large U.S. companies ($1 billion or more in revenue)that number has soared to 556 on average, with an average of 50 new disputes emerging each year for nearly half of them. To properly manage the role of digital information in an investigative or legal setting, an enterprise--whether it is a Fortune 500 company, a small accounting firm or a vast government agency--must develop an effective electronic discovery program. Since the amendments to the Federal Rules of Civil Procedure, which took effect in December 2006, it is even more vital that the lifecycle of electronically stored information be understood and properly managed to avoid risks and costly mistakes. This books holds the keys to success for systems administrators, information security and other IT department personnel who are charged with aiding the e-discovery process. © 2008 Elsevier Inc. All rights reserved.","",""
"","","","Proceedings - 1st IEEE International Workshop on Information Assurance, IWIA 2003","2008","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942279695&partnerID=40&md5=577d2eb0b604a095920fa8d473093b7f","The proceedings contain 10 papers. The topics discussed include: stochastic protocol modeling for anomaly based network intrusion detection; designing a framework for active worm detection on global networks; a tamper-resistant framework for unambiguous detection of attacks in user space using process monitors; computational complexity of the network routing logical security assessment process; IT design criteria for damage reduction; intrusion detection testing and benchmarking methodologies; intrusion detection force: an infrastructure for internet-scale intrusion detection; a guard architecture for improved coalition operations; protecting the integrity of an entire file system; and using the trees to find the forest: trustworthy computing as a systems-level issue.","",""
"Li M.; Wang H.","Li, Min (55468949100); Wang, Hua (7501735520)","55468949100; 7501735520","Protecting information sharing in distributed collaborative environment","2008","0","10.1007/978-3-540-89376-9_19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099426453&doi=10.1007%2f978-3-540-89376-9_19&partnerID=40&md5=c50e290233a5f41cfb39054748e3fb5e","Information sharing on distributed collaboration usually occurs in broad, highly dynamic network-based environments, and formally accessing the resources in a secure manner poses a difficult and vital challenge. Our research is to develop a systematic methodology for information sharing in distributed collaborative environments. It will ensure sensitive information and information assurance requirements, and incorporate new security constrains and policies raised by emerging technologies. We will create a new rule-based framework to identify and address issues of sharing in collaborative environments; and to specify and enforce security rules to support identified issues while minimizing the risks of information sharing through the framework. © 2008 Springer Berlin Heidelberg.","","Information analysis; Network security; Collaborative environments; Distributed collaboration; Distributed collaborative environments; Emerging technologies; Information assurance; Information sharing; Sensitive informations; Systematic methodology; Information dissemination"
"Schweitzer D.; Baird L.; Bahn W.","Schweitzer, D. (15756549900); Baird, L. (8853354100); Bahn, W. (24491765600)","15756549900; 8853354100; 24491765600","Visually understanding jam resistant communication","2008","3","10.1007/978-3-540-78243-8_12","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898889181&doi=10.1007%2f978-3-540-78243-8_12&partnerID=40&md5=158eb8e2900dfd6513ec8b01b8cbb6e6","The primary goal of information security is to ensure the confidentiality, integrity, authenticity, and availability of information. Availability is often relegated to a discussion of denial of service attacks on network resources. Another form of denying availability is to prevent communication through the use of traditional jamming techniques. At the United States Air Force Academy Center for Information Security, we have been working on a new algorithm, BBC, which is based on a new type of coding theory known as concurrent codes that is resistant to traditional jamming techniques. While the formal definition and proofs of concurrent codes can be daunting, the algorithm's effectiveness can be easily conveyed and appreciated through visual demonstration. This paper briefly introduces concurrent codes and describes an interactive applet that visually demonstrates the algorithm's effectiveness in a noisy environment. © 2008 Springer-Verlag Berlin Heidelberg.","","Algorithms; Communication; Computer crime; Computer programming; Jamming; Security systems; Coding Theory; Denial of service attacks; Formal definition; Jamming technique; Network resource; Noisy environment; United States Air Force; Security of data"
"O'Dell P.L.","O'Dell, Peter L. (56312405000)","56312405000","Communities of trust","2008","2","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905572866&partnerID=40&md5=f886b41dd1a6079815ffbfc19dca9df3","Effective response to emergency, security and operational continuity events generally requires cooperation across political, physical and technical boundaries. It's necessary, therefore, to use a communications system that enables people in heterogeneous organization to communicate effectively. Since 2002, Swan Island Networks has been developing an Internet-based information sharing system that links responsible people with the information necessary to make better decisions, and to each other. The system allows people to form ""Communities of Trust"", in which all community members are known and authenticated. Each community is formed by a responsible Champion, who determines who can participate and what information will be shared within the community. In order for people to be willing to share, and to accept the information they receive as genuine, the community must operate in an environment of trust. This presentation outlines the fundamental concepts, methodologies and features for access and information control that create a trusted environment, particularly Authorization, Authentication and Audit (AAA). In the system discussed, AAA elements function together to create a comprehensive trust framework, and provide a contextually appropriate level of information assurance, data protection and dissemination control.","","Information systems; Security of data; Communications systems; Dissemination controls; Fundamental concepts; Information assurance; Information control; Information sharing systems; Operational continuity; Trust frameworks; Authentication"
"Spafford E.","Spafford, Eugene (6701320488)","6701320488","James P. Anderson An Information Security Pioneer","2008","11","10.1109/MSP.2008.15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008024136&doi=10.1109%2fMSP.2008.15&partnerID=40&md5=a16d4af96e78926c6d9400b72399d963","[No abstract available]","",""
"Råman J.","Råman, Jari (18038021700)","18038021700","European Court of Human Rights: Failure to take effective information security measures to protect sensitive personal data violates right to privacy - I v. Finland, no. 20511/03, 17 July 2008","2008","6","10.1016/j.clsr.2008.10.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979797951&doi=10.1016%2fj.clsr.2008.10.003&partnerID=40&md5=7bf259f21c3fe47c34cf7e5311f91afa","The European Court of Human Rights highlighted the importance of security measures in the protection of personal data in a manner that ought not to leave any uncertainties at least for the governmental actors. The applicant, a Finnish citizen, worked between 1989 and 1994 on fixed-term contracts as a nurse in a public hospital. At the same time she had paid regular visits to another clinic of the same hospital, having been diagnosed as HIV-positive. After changing her job in 1995, she requested in 1996 the State Provincial Office, responsible for steering and monitoring the implementation of social and health care services, to examine who had accessed her confidential patient record. The applicant complained to the European Court of Human Rights (ECHR) relying on Article 8. The Court held unanimously that there had been a violation of Article 8 on account of the domestic authorities' failure to protect, at the relevant time, the applicant's patient records against unauthorized access.","","Health care; Hospitals; Telecommunication services; Europeans; Finland; Finnish; Human rights; Information securities; Patient records; Security measures; Security of data"
"Johnsen S.; Ask R.; Roisli R.","Johnsen, Stig (11241479000); Ask, Rune (23003205100); Roisli, Randi (23006029900)","11241479000; 23003205100; 23006029900","Reducing risk in oil and gas production operations","2008","7","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902329397&partnerID=40&md5=79e3e52f5f722d331f0bbe2e742568b0","Remote operations are commonly employed in oil and gas installations in the North Sea and elsewhere. The use of information and communications technologies (ICT) has resulted in process control systems being connected to corporate networks as well as the Internet. In addition, multiple companies, functioning as a virtual organization, are involved in operations and management. The increased connectivity and human collaboration in remote operations have significantly enhanced the risks to safety and security. This paper discusses methods and guidelines for addressing different types of risks posed by remote operations: technical ICT-based risks, organizational risks and risks related to human factors. Three techniques are described: (i) ISO 27001 based information security requirements for process control, safety and support ICT systems; (ii) CRIOP, an ISO 11064 based methodology that provides a checklist and scenario analysis for remote operations centers; and (iii) CheckIT, a method for improving an organization's safety and security culture. © 2008 by International Federation for Information Processing.","Human factors; Information security; Oil and gas production; Remote operations","Human engineering; Process control; Safety engineering; Security of data; Human engineering; Information use; Mobile security; Oil shale; Process control; Safety engineering; Corporate networks; In-process control; Information and communications technology; Information security requirements; Oil and gas production; Remote operation; Safety and securities; Virtual organization; Information technology; Security of data"
"Neal R.","Neal, Russ (57194881798)","57194881798","Service-oriented security architecture and its implications for security department organization structures","2008","1","10.1080/19393550802369818","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84915767816&doi=10.1080%2f19393550802369818&partnerID=40&md5=7c11d81a055a0c1b6c5a118a1338b637","If an information security department has embraced Service Oriented Security Architecture (SOSA), this cannot be undertaken exclusively at the micro, technological level. SOSA must also be considered from the perspective of the organizational structure of the security department. Based on the work of Golembiewski, it is argued that the organizational structure must be architected in a more state of the art “by flow of work” configuration versus the old “by function” approach to ensure the department aligns with the business units it serves. © 2008 Taylor & Francis.","Alignment; CISO; Security department organization structure; SOA; SOSA",""
"Blömer J.; Boneh D.; Cramer R.; Maurer U.","Blömer, J. (8969729200); Boneh, D. (7003748305); Cramer, R. (23391806200); Maurer, U. (7005638643)","8969729200; 7003748305; 23391806200; 7005638643","07381 Executive Summary Cryptography - Dagstuhl Seminar","2008","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174804921&partnerID=40&md5=6c2e4fe04691851538eb9c8178dcdb91","[No abstract available]","cryptographic protocols; Cryptography; information security; public-key cryptography; security proofs",""
"Colwill C.","Colwill, Carl (6506105048)","6506105048","Outsourcing and the insider threat: An increasing security risk","2008","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896532722&partnerID=40&md5=0510b03a52f3f3f92abc971b9d15ce73","Critical National Infrastructures are no longer under the direct control of Governments and infrastructure protection has become increasingly dependent upon commercial organisations. However, the globalisation of business and the growth of the digital networked economy means that virtually any business process can be undertaken by someone else, somewhere in the world. This has resulted in a rapid and substantial increase in the outsourcing of a wide range of activities and operational processes. In turn, this means that components of national infrastructures and information security are also effectively outsourced. Whether the sourcing is in country or offshore this commercial reality results in a growing number of third parties and contractors (many of whom will be foreign nationals) who are given long term access to critical assets, systems and information. These people work within the extended boundaries of companies, often with privileged access rights and varying levels of operational control, but typically with lower levels of company and country affinity, loyalty and trust. The threat of attack from insiders is therefore growing and appropriate risk assessments and security controls must be implemented in a consistent and agile fashion. This paper describes the tools and techniques used by BT to ensure that the core factors relating to insider threats are prominent in security risk assessments and lists a set of security countermeasures pertinent to most cases. The global sourcing environment is dynamic and risk assessments must not be one-off tactical exercises but part of an ongoing process to develop risk management strategies and compliance regimes.","Critical national infrastructure; Insider threat; Outsourcing; Security risk assessments","Industry; Outsourcing; Risk assessment; Risk management; Security of data; Digital networked economy; Infrastructure protection; Insider Threat; National infrastructure; Risk management strategies; Security countermeasures; Security risk assessments; Systems and information; Critical infrastructures"
"Schlüter J.; Teufel S.","Schlüter, J. (56577868500); Teufel, S. (6603823453)","56577868500; 6603823453","Secalyser - A system to plan training for employees","2008","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926018657&partnerID=40&md5=785ecba7af9d3ad72c5c7bdce6b63592","Secalyser uses an approach to measure knowledge and behaviour of employees. It takes into consideration the information technology, especially in with regard to human security aspects. Furthermore secalyser is able to determine the need of action recommending actions for automatically selected groups to improve information security. The evaluation of this need of action is done by one of two specially developed survey tools, as well as a new interpolation system integrated into secalyser.","Identification of the need of action; Improve information security; Measure human security; Plan training; Secalyser","Mobile security; Personnel training; Human securities; Secalyser; Security of data"
"Carin L.; Cybenko G.; Hughes J.","Carin, Lawrence (7004561693); Cybenko, George (7003352275); Hughes, Jeff (55449754100)","7004561693; 7003352275; 55449754100","Quantitative evaluation of risk for investment efficient strategies in cybersecurity: The QuERIES methodology","2008","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85094108047&partnerID=40&md5=504a228e30f5002f4349335d2c8e7006","[No abstract available]","",""
"Wilkin D.; Kolbe M.; Raines R.; Williams P.; Hopkinson K.","Wilkin, Dorsey (25638022500); Kolbe, Michael (56074976600); Raines, Richard (7103110023); Williams, Paul (55682732600); Hopkinson, Kenneth (6701793986)","25638022500; 56074976600; 7103110023; 55682732600; 6701793986","Designing and implementing a critical infrastructure lab for educational research","2008","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896520911&partnerID=40&md5=d9d73434f1936be9494cff625e3ee376","Most educational institutions do not have access to critical infrastructure facilities or equipment to conduct information security research. Therefore, they often must build a lab to emulate the particular critical infrastructure sector of interest. This paper outlines the design and implementation used by the Air Force Institute of Technology to build a modular lab capable of being used by future students for any area of industrial control system research. Designed to imitate real life, the solution was developed using an integrated systems engineering design approach. The logical architecture, the network architecture, the low-level physical devices, to include equipment and software, were all chosen for their wide use within industry.","Computer network security; Critical infrastructure; Educational research; Lab design; SCADA systems","Computer networks; Critical infrastructures; Design; Education; Network architecture; Network security; Public works; Research; SCADA systems; Air force institute of technologies; Design and implementations; Educational institutions; Educational research; Industrial control systems; Lab design; Logical architecture; Physical devices; Laboratories"
"Etges R.; Sutcliffe E.","Etges, Rafael (37107399300); Sutcliffe, Emma (37108700200)","37107399300; 37108700200","An overview of transnational organized cyber crime","2008","6","10.1080/19393550802036631","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891417877&doi=10.1080%2f19393550802036631&partnerID=40&md5=1a1cddefd42955248bdf2d2e75f7bb3d","This essay discusses the nature of transnational organized crime (TOC) and its activities affecting today’s electronic landscape. It is assumed that the reader is familiar with IT-related information security in general, and therefore the technicalities around networks and information systems will be avoided as many papers and books cover these subjects extensively. Most security practitioners are familiar with the technical aspects of IT-related attacks (referred to here as cyber attacks or crimes) but not so with the organization and structure of the groups behind these attacks. We will further explore the origins and evolution of TOC, and how it influences and is influenced by today’s omnipresent ‘speed of thought’ digital society. © 2008 Taylor & Francis.","Cyber crime; Organized crime; Transborder crime; Transnational crime",""
"Dembskey E.; Biermann E.","Dembskey, Evan (16425287000); Biermann, Elmarie (26653945800)","16425287000; 26653945800","Software agent framework for computer network operations in IW","2008","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893108901&partnerID=40&md5=eeacc6346392e7ab8fe973c05de11c4a","It is imperative for countries and companies alike to protect their information and the parallels in doing so are very similar. A company is likely to gain a competitive advantage on its opponent by not only protecting its own information but also by modifying or obliterating its opponent's information. Network globalization and the very nature of the Internet have established a foothold for small scale IW opportunities. This makes it possible for companies with small budgets to engage in information warfare operations. For this purpose, effective tools are required to analyze and protect the digital battlefield, and if necessary, to retaliate. This paper presents a software agent framework (TELUM) that addresses the problems of defending against multiple external attack vectors, while simultaneously launching attacks against adversaries over public networks. The flexibility of the framework allows it to cater for existing as well as emerging technology.","Cyber crime; Cyber terrorism; Information security; Information warfare; Software agent","Competition; Industry; Security of data; Terrorism; Agent Framework; Competitive advantage; Computer network operations; Cyber terrorism; Cyber-crimes; Emerging technologies; Information warfare; Public networks; Software agents"
"Price S.M.","Price, Sean M. (21935238200)","21935238200","Neural networks and information assurance uses","2008","0","10.1201/9781420067101","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056402958&doi=10.1201%2f9781420067101&partnerID=40&md5=f97b10620b18d96a877286241a4c5824","Computers are wonderful tools that can be used to automate numerous manual processes. Large and complex calculations that could take an individual a lifetime to solve are trivial for a machine with sufficient memory and processing speed. In this respect, the effort of one superhuman task is easily accomplished in a reasonable amount of time by a computer. However, this vast processing capability does not easily give rise to the ability of a machine to learn, think, or reason. Human tasks involving intelligence, such as the ability to differentiate or identify complex patterns, are not easily accomplished with computers. The efforts of security practitioners could be reduced or simplified through the automation of activities that require intelligent thought. Machines with the ability to learn about simple problems and identify correct solutions could allow the security practitioner to focus on more complicated security issues. The ability of a machine to display intelligent behavior is commonly known as artificial intelligence. © 2008 by Taylor & Francis Group, LLC.","",""
"Doswell F.","Doswell, F. (25723238700)","25723238700","Enhancing undergraduate education in computer science through a summer research experience","2008","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896616631&partnerID=40&md5=09a5c29978ce744327e33257a9077ee7","Performing summer research is a perfect opportunity to enhance undergraduate education. It provides the student with time to focus on discovering new solutions to real world problems. This paper details a six week summer research experience of a college professor with a student desiring to accomplish a practical project in computer science. The process, challenges, and significant outcomes of guiding an information assurance project are discussed.","Information assurance; Information science education; Security; Undergraduate research","Computer science; Cybernetics; Information science; Research; Information assurance; Information science education; Practical projects; Real-world problem; Research experience; Security; Undergraduate education; Undergraduate research; Students"
"Dunham K.; Melnick J.","Dunham, Ken (57194880503); Melnick, Jim (57204368764)","57194880503; 57204368764","Malicious Bots: An Inside Look into the Cyber-Criminal Underground of the Internet","2008","20","10.1201/9781420069068","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055372402&doi=10.1201%2f9781420069068&partnerID=40&md5=f4b54fd56ff6e03cf03fe76972a4e876","Originally designed as neutral entities, computerized bots are increasingly being used maliciously by online criminals in mass spamming events, fraud, extortion, identity theft, and software theft. Malicious Bots: An Inside Look into the Cyber-Criminal Underground of the Internet explores the rise of dangerous bots and exposes the nefarious methods of ""botmasters"". This valuable resource assists information security managers in understanding the scope, sophistication, and criminal uses of bots. With sufficient technical detail to empower IT professionals, this volume provides in-depth coverage of the top bot attacks against financial and government networks over the last several years. The book presents exclusive details of the operation of the notorious Thr34t Krew, one of the most malicious bot herder groups in recent history. Largely unidentified by anti-virus companies, their bots spread globally for months, launching massive distributed denial of service (DDoS) attacks and warez (stolen software distributions). For the first time, this story is publicly revealed, showing how the botherders got arrested, along with details on other bots in the world today. Unique descriptions of the criminal marketplace - how criminals make money off of your computer - are also a focus of this exclusive book! With unprecedented detail, the book goes on to explain step-by-step how a hacker launches a botnet attack, providing specifics that only those entrenched in the cyber-crime investigation world could possibly offer. Authors Ken Dunham and Jim Melnick serve on the front line of critical cyber-attacks and countermeasures as experts in the deployment of geopolitical and technical bots. Their work involves advising upper-level government officials and executives who control some of the largest networks in the world. By examining the methods of Internet predators, information security managers will be better able to proactively protect their own networks from such attacks. © 2009 by Taylor & Francis Group, LLC.","","Botnet; Denial-of-service attack; Managers; Network security; Personal computing; Security systems; Cyber criminals; Cyber-attacks; Distributed denial of service attack; Government officials; Identity theft; IT professional; Software distributions; Technical details; Crime"
"Yiǧit B.","Yiǧit, Bilge (56020180900)","56020180900","Establishing the ISMS at Tusaş aerospace industries Inc. - TAI: Experiences and recommendations","2008","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893170996&partnerID=40&md5=0fb1f762ababa07f5f35f324fcf81865","This experience report describes the followed road of establishing the ISMS (Information Security Management System) and getting certified for ISO/IEC 27001:2005 on a time scale of 1.5 years at TAI. As a part of the whole management system, ISMS plays an important role in corporate governance. Experiences and lessons learned, as well as some specifics of TAI implementation will be presented. Lessons learned should benefit others who might be considering certification for ISO/IEC 27001:2005 in the future. © 2008 Atilla Elçi.","Information security; ISMS; ISO 27001:2005","Industrial management; Information management; ISO Standards; Security of data; Corporate governance; Experience report; Information security management system; Information security managements; ISO 27001:2005; ISO/IEC; Management systems; Security management systems; System information; Time-scales; Aerospace industry"
"Vitabile S.; Gentile A.","Vitabile, Salvatore (15066362400); Gentile, Antonio (56469917000)","15066362400; 56469917000","Preface: Information assurance and advanced human-computer interfaces","2008","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013578158&partnerID=40&md5=63f3601368e5fe040204fc3f9be52c89","[No abstract available]","",""
"Tomasz B.; Kazimierz K.; Marcin Ś.","Tomasz, Barnert (57195083805); Kazimierz, Kosmowski (57195085935); Marcin, Śliwiński (57195086963)","57195083805; 57195085935; 57195086963","Security Aspects in Verification of the Safety Integrity Level of Distributed Control and Protection Systems","2008","2","10.2478/v10040-008-0056-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025281552&doi=10.2478%2fv10040-008-0056-0&partnerID=40&md5=d011df5202dd710d6f6ac99d939ead14","The article addresses some important issues of the functional safety analysis, namely the safety integrity level (SIL) verification of distributed control and protection systems with regard to security aspects. A quantitative method for SIL (IEC 61508) verification, based on so called differential factors, is presented. Taking into account SIL and the evaluation assurance level (EAL), which concerns the level of information security within entire system, two parametrical criterion function is defined for the SIL verification. © 2008, Versita. All rights reserved.","evaluation assurance level; safety; safety integrity level; security",""
"Bryant A.","Bryant, Adam (57189328992)","57189328992","Toward detecting novel software attacks by using constructs from human cognition","2008","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896512221&partnerID=40&md5=e1656d354d2545a090e8976c4a64653b","Preventing code reverse engineering is a different type of problem than preventing infection from computer viruses or other malware. While most malware is blocked by software using rule-based signature systems or heuristics to determine functionality and respond, malware detection mechanisms are limited by the robustness of their classification systems and existing definitions. Software cracking and code reverse engineering, by contrast, are creative activities where an attacker typically employs novel solutions to circumvent protection systems and to prevent his own actions from being detected. Currently, there is no capability that totally prevents or detects code reverse engineering activities. To perfectly prevent reverse engineering of software, a system designer would have to be able to completely specify all potential attack vectors and then to implement countermeasures which address each type of attack vector. The first part of autonomically responding to a threat action is to detect it. Potential answers to the detection problem lie in artificial intelligence research, but even the most advanced artificial intelligence and machine learning technologies are currently unable to produce a system which can detect a completely novel attack vector. Human cognition abilities, on the other hand, allow a person to recognize a novel event like an attack even if it does not fall into the typical categories of what that person expects for that given event. This paper discusses Jean Piaget's cognitive development model and maps the phases of that model to different representations in computational intelligence. This mapping highlights the current state of the art of artificial intelligence and autonomic problem solving and highlights limitations of currently available approaches. This mapping will enable researchers to move toward developing theoretical and technological improvements in the hopes of detecting even novel code reverse engineering activities. This paper explores some different paths to be able to replicate the ability in a computer to detect a novel attack, classify novel events and circumstances, develop classification systems on-the-fly, and cross boundaries of classifications.","Artificial intelligence; Cognitive science; Computational intelligence; Information security; Reverse engineering","Artificial intelligence; Cognitive systems; Computer viruses; Security of data; Artificial intelligence research; Classification system; Cognitive development; Cognitive science; Engineering activities; Machine learning technology; Protection systems; Technological improvements; Reverse engineering"
