"Authors","Author full names","Author(s) ID","Title","Year","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords"
"Bergmair R.","Bergmair, Richard (16641838900)","16641838900","A comprehensive bibliography of linguistic steganography","2007","23","10.1117/12.711325","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548259239&doi=10.1117%2f12.711325&partnerID=40&md5=44fa3844f47c5fad61b30cbbe1add0de","In this paper, we will attempt to give a comprehensive bibliographic account of the work in linguistic steganography published up to date. As the field is still in its infancy there is no widely accepted publication venue. Relevant work on the subject is scattered throughout the literature on information security, information hiding, imaging and watermarking, cryptology, and natural language processing. Bibliographic references within the field are very sparse. This makes literature research on linguistic steganography a tedious task and a comprehensive bibliography a valuable aid to the researcher. © 2007 SPIE-IS&T.","Comprehensive bibliography; Information hiding; Linguistic; Natural language; Steganalysis; Steganography; Watermarking","Automata theory; Data privacy; Digital watermarking; Natural language processing systems; Problem solving; Comprehensive bibliography; Information hiding; Linguistic steganography; Steganalysis; Computational linguistics"
"Kraemer S.; Carayon P.","Kraemer, Sara (15049558800); Carayon, Pascale (7101779968)","15049558800; 7101779968","Human errors and violations in computer and information security: The viewpoint of network administrators and security specialists","2007","87","10.1016/j.apergo.2006.03.010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750513188&doi=10.1016%2fj.apergo.2006.03.010&partnerID=40&md5=47ff98f7763a255cd4c304b88d896c7c","This paper describes human errors and violations of end users and network administration in computer and information security. This information is summarized in a conceptual framework for examining the human and organizational factors contributing to computer and information security. This framework includes human error taxonomies to describe the work conditions that contribute adversely to computer and information security, i.e. to security vulnerabilities and breaches. The issue of human error and violation in computer and information security was explored through a series of 16 interviews with network administrators and security specialists. The interviews were audio taped, transcribed, and analyzed by coding specific themes in a node structure. The result is an expanded framework that classifies types of human error and identifies specific human and organizational factors that contribute to computer and information security. Network administrators tended to view errors created by end users as more intentional than unintentional, while errors created by network administrators as more unintentional than intentional. Organizational factors, such as communication, security culture, policy, and organizational structure, were the most frequently cited factors associated with computer and information security. © 2006 Elsevier Ltd. All rights reserved.","Computer security; Human error; Macroergonomic; Qualitative research; Violation; Work system","Computer science; Ergonomics; Information analysis; Public policy; Security of data; Human error; Macroergonomic; Qualitative research; Work system; article; audio recording; computer network; computer security; error; information processing; operator; taxonomy; Error analysis"
"Vinze A.S.; Raghu T.S.","Vinze, Ajay S. (6602142704); Raghu, T.S. (36006673800)","6602142704; 36006673800","Information security in the knowledge economy","2007","1","10.1016/j.ijhcs.2006.08.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33751177800&doi=10.1016%2fj.ijhcs.2006.08.002&partnerID=40&md5=047cff1d7254d470bc0e240d137229d1","[No abstract available]","",""
"Jones A.","Jones, Andy (57217664986)","57217664986","A framework for the management of information security risks","2007","16","10.1007/s10550-007-0005-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33947408114&doi=10.1007%2fs10550-007-0005-9&partnerID=40&md5=a1f2930936261341ea9b6aa88d252cdd","This paper looks at the development of a framework for information security risk assessments within an organisation. A risk framework is a convenient and communicable tool that can be used to describe the principles and essential components of the security risk management process of an organisation. The framework shows how significant risks can be identified, assessed and treated. It also explains the measures that can be taken to mitigate or 'treat' the risk exposure of the organisation for the future. The risk framework will provide a common language, which can be used by all of the parties that are involved in the process, from the members of the board, through the security and audit staffs, to the end users of the systems, as a vehicle for communication and improved understanding. In addition, a risk framework will provide a high level outline for the way in which an organisation will implement information security risk management and define the roles of the key participants in the process. © Springer Science+Business Media, Inc. 2007.","","Information management; Risk assessment; Risk management; Societies and institutions; Information security risk; Security risk management; Security of data"
"Dodge Jr. R.C.; Carver C.; Ferguson A.J.","Dodge Jr., Ronald C. (7102016258); Carver, Curtis (55159967200); Ferguson, Aaron J. (15520873800)","7102016258; 55159967200; 15520873800","Phishing for user security awareness","2007","195","10.1016/j.cose.2006.10.009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846794868&doi=10.1016%2fj.cose.2006.10.009&partnerID=40&md5=aac262c78847d7c77e6fde1dc9253a4a","User security education and training is one of the most important aspects of an organizations security posture. Using security exercises to reinforce this aspect is frequently done by education and industry alike; however these exercises usually enlist willing participants. We have taken the concept of using an exercise and modified it in application to evaluate a users propensity to respond to email phishing attacks in an unannounced test. This paper describes the considerations in establishing and the process used to create and implement an evaluation of one aspect of our user information assurance education program. The evaluation takes the form of a exercise, where we send out a phishing styled email record the responses.","Computer user education; Email security; Information assurance; Phishing; Security training; Social engineering; Spam","Computer crime; Education; Electronic mail; Information analysis; Personnel training; Computer user education; Email security; Information assurance; Security training; Social engineering; Security of data"
"Chai S.; Sharman R.; Patil S.; Satam S.; Rao H.R.; Upadhyaya S.","Chai, Sangmi (22033599600); Sharman, Raj (8129878200); Patil, Smitha (22035565400); Satam, Shruta (22036227000); Rao, H.R. (7102999899); Upadhyaya, Shambhu (7005821496)","22033599600; 8129878200; 22035565400; 22036227000; 7102999899; 7005821496","Surface transportation and cyber-infrastructure: An exploratory study","2007","2","10.1109/isi.2007.379544","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34748861554&doi=10.1109%2fisi.2007.379544&partnerID=40&md5=e4240657a453a772aa13372b7e77b628","Using IT applications is essential for the productive, safe and reliable transportation service. However, there are concerns regarding the cybersecurity vulnerability of IT applications. In this study, we investigate the role of IT in the surface transportation security based on responses from mid and high level managers in transportation industries. Our survey results indicate that managers of the transportation industry think IT applications are fundamental components in the surface transportation operation and security. However, they are highly concern about cybersecurity threats on IT applications. Our research findings contribute to provide the understating of the sate of IT application on surface transportation systems and cybersecurity threats. Our research results and analysis are discussed in this paper. © 2007 IEEE.","Cybersecurity; The usefulness of information technology; Transportation information system; Transportation security","Administrative data processing; Cybernetics; Industrial management; Security systems; Transportation; Cybersecurity; Transportation industry; Transportation information systems; Information systems"
"Xiao D.; Liao X.; Deng S.","Xiao, Di (35316567600); Liao, Xiaofeng (8904598500); Deng, Shaojiang (23033581900)","35316567600; 8904598500; 23033581900","A novel key agreement protocol based on chaotic maps","2007","183","10.1016/j.ins.2006.07.026","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33751227507&doi=10.1016%2fj.ins.2006.07.026&partnerID=40&md5=5fa3e20c1df903baa78a76efd54c7b28","Based on the semi-group property of Chebyshev chaotic map and some effective improvements of our original protocol, we propose a novel chaotic maps-based key agreement protocol which is proved to be secure, feasible and extensible. © 2006 Elsevier Inc. All rights reserved.","Chaos; Hash; Information security; Key agreement; Semi-group","Chaos theory; Conformal mapping; Security of data; Chebyshev chaotic map; Hash; Key agreement protocol; Semi group property; Network protocols"
"Potter B.","Potter, Bruce (8615571700)","8615571700","The widening disclosure gap","2007","0","10.1016/S1353-4858(07)70018-1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33847151619&doi=10.1016%2fS1353-4858%2807%2970018-1&partnerID=40&md5=8a6ffd34a4c541502fdf125fa314f40e","Information security is an ever-changing problem. Every day new attacks are discovered and known vulnerabilities are patched. Our enterprises change as we deploy new equipment, build new networks, and manage the user base. Information is power, and staying current with the latest in the security industry is key to successfully defending your network. © 2007 Elsevier Ltd. All rights reserved.","","Computer crime; Computer networks; Computer systems; Information technology; User interfaces; User bases; Vulnerabilities; Security of data"
"Gao F.; Wen Q.; Zhu F.","Gao, Fei (55621493300); Wen, Qiaoyan (7006468768); Zhu, Fuchen (8940216000)","55621493300; 7006468768; 8940216000","Quantum secret sharing protocols with high efficiency","2007","1","10.1007/s11859-006-0233-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33947600087&doi=10.1007%2fs11859-006-0233-8&partnerID=40&md5=4d9428988f2cc0019fbc5c5cb24afd30","Measuring the two photons from a Bell state will yield certain correlations between the measurement results. Based on this feature, two quantum secret sharing protocols were proposed. The security against several general attacks was analysed and it was shown that both schemes are secure in theory. Furthermore, both schemes achieve full efficiency and there is no need to utilize multi-particle entanglement, which is relatively more difficult to generate. © Wuhan University Journals Press 2007.","Entanglement; Information security; Quantum cryptography; Quantum secret sharing",""
"Bird K.; Mangum F.","Bird, Keith (16021237800); Mangum, Freddy (57192348253)","16021237800; 57192348253","Infosecurity Europe 2007","2007","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33847307631&partnerID=40&md5=14dbc68267e687549fdb4df420702117","Some of the research papers that are selected for the Infosecurity Europe 2007, to be held on 24-26 April, 2007 at Grand Hall, Olympia, an Information Security event, are discussed. The paper on small and medium-sized businesses (SMB) is aimed to make capital expenditures to create technology infrastructure at a global level. Tape backup is a manual-intensive process that is achieved by Single Point In Time (SPIT) image of the network data. The event has identified research articles that relate to SMBs, that manage system-wide distaste management by re-configuring all user and application settings, and transforming PC, workstations, and server from bare metal to functioning computer. The research articles at the Infosecurity are also focused on disaster planning SMB strategy through continuous data protection, offsite data backup and storage, and bare metal recovery capability.","",""
"McDowall R.D.","McDowall, R.D. (7103075977)","7103075977","Focus on quality validation of spectrometry software to patch or not to patch - That is the question","2007","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547201034&partnerID=40&md5=6b53b3cd261abc4b9af59177cc706d39","[No abstract available]","","Computer operating systems; Societies and institutions; Spectrometers; Spectroscopic analysis; Cybersecurity; Medical devices; Software vendors; Security of data"
"Rycroft S.; Tully M.","Rycroft, Simon (56891285600); Tully, M. (16053913100)","56891285600; 16053913100","Building an information security Meta Standard","2007","3","10.1007/s10550-007-0006-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33947431011&doi=10.1007%2fs10550-007-0006-8&partnerID=40&md5=811ca9846ccec4107ee594c02f471675","This paper explains an approach for rationalising commonly used information security standards and collating them into a single, accessible, 'Meta Standard'. © Springer Science+Business Media, Inc. 2007.","","Information management; Metadata; Standards; Information security standards; Meta standard; Security of data"
"Woody C.; Alberts C.","Woody, Carol (16032368700); Alberts, Christopher (7003752596)","16032368700; 7003752596","Considering operational security risk during system development","2007","5","10.1109/MSP.2007.3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33847708350&doi=10.1109%2fMSP.2007.3&partnerID=40&md5=1bcbf8f62573063226f4310c48b8656d","Researchers at the Carnegie Mellon Software Engineering Institute (SEI) has developed a security risk methodology called OCTAVE (Operationally Critical Threat, Asset, and Vulnerability Evaluation) for evaluating and planning way to address operational security risks. It characterizes operational threats as security events triggered by authorized users such as technology staff, system users, managers and customers inside and outside of an organization, system problems. OCTAVE uses a structured sequences of activities conducted by an assessment team responsible for analyzing the security implications as the operational security of software-intensive systems is linked to the practices and techniques used during system design and development. OCTAVE enables assessment team to determine information's security attributes (confidentiality, integrity, and availability), identify potential security threats to the target system, and develop a risk-mitigation plan to address security risks.","","Computer crime; Computer software; Data privacy; Logic design; Security of data; Customers; Security risks; Computer system firewalls"
"Pavlou P.A.; Huigang L.; Yajiong X.","Pavlou, Paul A. (6507186334); Huigang, Liang (7402854012); Yajiong, Xue (7402270439)","6507186334; 7402854012; 7402270439","Understanding and mitigating uncertainty in online exchange relationships: A principal-agent perspective","2007","1877","10.2307/25148783","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33847764616&doi=10.2307%2f25148783&partnerID=40&md5=218e756aef7ad0eb264b4429ea764999","Despite a decade since the inception of B2C e-commerce, the uncertainty of the online environment still makes many consumers reluctant to engage in online exchange relationships. Even if uncertainty has been widely touted as the primary barrier to online transactions, the literature has viewed uncertainty as a ""background"" mediator with insufficient conceptualization and measurement. To better understand the nature of uncertainty and mitigate its potentially harmful effects on B2C e-commerce adoption (especially for important purchases), this study draws upon and extends the principal-agent perspective to identify and propose a set of four antecedents of perceived uncertainty in online buyer-seller relationships - perceived information asymmetry, fears of seller opportunism, information privacy concerns, and information security concerns - which are drawn from the agency problems of adverse selection (hidden information) and moral hazard (hidden action). To mitigate uncertainty in online exchange relationships, this study builds upon the principal - agent perspective to propose a set of four uncertainty mitigating factors - trust, website informativeness, product diagnosticity, and social presence - that facilitate online exchange relationships by overcoming the agency problems of hidden information and hidden action through the logic of signals and incentives. The proposed structural model is empirically tested with longitudinal data from 521 consumers for two products (prescription drugs and books) that differ on their level of purchase involvement. The results support our model, delineating the process by which buyers engage in online exchange relationships by mitigating uncertainty. Interestingly, the proposed model is validatedfor two distinct targets, a specific website and a class of websites. Implications for understanding and facilitating online exchange relationships for different types of purchases, mitt gating uncertainty perceptions, and extending the principal-agent perspective are discussed.","Adverse selection; Agency theory; Fears of seller opportunism; Hidden action; Hidden information; Information asymmetry; Information privacy; Information security; Moral hazard; Product diagnosticiry; Social presence; Trust; Uncertainty; Website informativeness","Information dissemination; Mathematical models; Online searching; Online systems; Security of data; Websites; Hidden information; Information asymmetry; Information privacy; Product diagnosticiry; Electronic commerce"
"Morimoto S.; Cheng J.","Morimoto, Shoichi (14008281300); Cheng, Jingde (7405937781)","14008281300; 7405937781","A security specification library with a schemaless database","2007","4","10.1007/978-3-540-72588-6_141","https://www.scopus.com/inward/record.uri?eid=2-s2.0-38149041787&doi=10.1007%2f978-3-540-72588-6_141&partnerID=40&md5=99e35906d971254c690612ce1d70affd","In order to develop highly secure information systems, it is important to make a security specification of the systems, although it requires heavy labor. Thus database technologies have been applied to software engineering and information security engineering for practical reuse of security specifications. However, because the specifications do not have fixed layout, it is difficult to develop a flexible and useful library for the documents with conventional database technologies. Therefore, this paper proposes a security specification library with a schemaless native XML database. Users of the library can directly store and manage security specifications with any layout. Consequently, the library mitigates the labor for making security specifications. © Springer-Verlag Berlin Heidelberg 2007.","Common criteria; Digital pattern processing","Database systems; Security of data; Specifications; XML; Common criteria; Digital pattern processing; Information security engineering; Digital libraries"
"Parker D.B.","Parker, Donn B. (7403381465)","7403381465","The dark side of computing: SRI International and the study of computer crime","2007","11","10.1109/MAHC.2007.15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34249902805&doi=10.1109%2fMAHC.2007.15&partnerID=40&md5=e5ebee2e3832cb2ee950bc2ce9946a2d","From the perspective of an information security researcher and consultant who studied crime for 40 years, this brief history of computer crime delves into study methods and presents findings from many years of National Science Foundation and US Department of Justice grant-supported research and business support at SRI International. © 2007 IEEE.","Computer crime; Cybercrime; Department of justice; Information security; National science foundation; SRI International","Computer privacy; Data privacy; Electronic crime countermeasures; Law enforcement; Societies and institutions; Cybercrime; Grant-supported research; Computer crime"
"Boldt M.; Carlsson B.; Larsson T.; Lindén N.","Boldt, Martin (23388298500); Carlsson, Bengt (7103318214); Larsson, Tobias (7102916337); Lindén, Niklas (23389859300)","23388298500; 7103318214; 7102916337; 23389859300","Preventing privacy-invasive software using collaborative reputation systems","2007","2","10.1007/978-3-540-75248-6_10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-38049009504&doi=10.1007%2f978-3-540-75248-6_10&partnerID=40&md5=83ea25fcb73cc0073dd1ac96f50d7754","Privacy-invasive software, loosely labelled spyware, is an increasingly common problem for today's computer users, one to which there is no absolute cure. Most privacy-invasive software is positioned in a legal grey zone, as the user accepts the malicious behaviour when agreeing to the End User License Agreement. This paper proposes die use of a specialized reputation system to gather and share information regarding software behaviour between community users. A client application helps guide the user at the point of executing software on the local computer, displaying other users' feedback about the expected behaviour of the software. We discuss important aspects to consider when constructing such a system, and propose possible solutions. Based on the observations made, we implemented a client/server based proof-of-concept tool, which allowed us to demonstrate how such a system would work. We also compare this solution to other, more conventional, protection methods such as anti-virus and anti-spyware software. © Springer-Verlag Berlin Heidelberg 2007.","Information security; Malware prevention; Reputation systems","Computer crime; Computer supported cooperative work; Data privacy; Problem solving; Malware prevention; Reputation systems; Computer software"
"Chandola V.; Kumar V.","Chandola, Varun (18435840500); Kumar, Vipin (35446475800)","18435840500; 35446475800","Summarization - Compressing data into an informative representation","2007","69","10.1007/s10115-006-0039-1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547803269&doi=10.1007%2fs10115-006-0039-1&partnerID=40&md5=0261125100ff0d7eac20145d98995e78","In this paper, we formulate the problem of summarization of a data set of transactions with categorical attributes as an optimization problem involving two objective functions - compaction gain and information loss. We propose metrics to characterize the output of any summarization algorithm. We investigate two approaches to address this problem. The first approach is an adaptation of clustering and the second approach makes use of frequent itemsets from the association analysis domain. We illustrate one application of summarization in the field of network data where we show how our technique can be effectively used to summarize network traffic into a compact but meaningful representation. Specifically, we evaluate our proposed algorithms on the 1998 DARPA Off-Line Intrusion Detection Evaluation data and network data generated by SKAION Corp for the ARDA information assurance program. © Springer-Verlag London Limited 2006.","Categorical attributes; Frequent itemsets; Summarization","Intrusion detection; Association analysis; Categorical attributes; Information assurance programs; Information loss; Item sets; Objective functions; Optimization problems; Summarization; Data compression"
"Han Y.","Han, Yiliang (16031306200)","16031306200","Generalization of signcryption for resources-constrained environments","2007","20","10.1002/wcm.504","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548382944&doi=10.1002%2fwcm.504&partnerID=40&md5=b169e4b32d1582f2794e8f098dbf2faa","Traditional signcryption is not feasible for some information security scenarios, though it is a new cryptographic primitive that simultaneously fulfills both the functions of signature and encryption. Generalized signcryption is an adaptive primitive which achieves both secrecy and authenticity or provides them respectively by a generic structure. The notions related to generalized signcryption such as syntax, correctness, and security are proposed in the paper. A practical generalized signcryption scheme ECGSC is evaluated carefully also. The formal proofs for the unforgeability and confidentiality of ECGSC in the Random Oracle model are provided. To give a solution for multiple user settings, an efficient multicast scheme is also designed. ECGSC will seamlessly switch to the Elliptic Curve Digital Signature Algorithm (ECDSA) or a provable secure asymmetric encryption scheme when recipient's keys or sender's keys are absent. Compared with other schemes, it saves 9-14% communication costs in the signcryption mode. It also saves 78-82% computational costs. Copyright © 2007 John Wiley & Sons, Ltd.","Authenticated encryption; ECDSA; Elliptic curve cryptosystem; Generalized signcryption; Signature; Signcryption","Adaptive systems; Authentication; Computer resource management; Electronic document identification systems; Multicasting; Network security; Authenticated encryption; Elliptic curve cryptosystem; Generalized signcryption; Signcryption; Cryptography"
"Ko K.; Kang P.; Sim W.","Ko, Kyounghee (23392847500); Kang, Pilyong (23392830100); Sim, Wontae (23393969900)","23392847500; 23392830100; 23393969900","Design of hybrid network discovery module for detecting client applications and ActiveX controls","2007","2","10.1007/978-3-540-74477-1_91","https://www.scopus.com/inward/record.uri?eid=2-s2.0-38049140678&doi=10.1007%2f978-3-540-74477-1_91&partnerID=40&md5=c5190ffbe9ff8ee4ddd26b690f041ece","In this paper, the design of hybrid network discovery module is introduced. As hybrid approach, active and passive network discovery techniques are used. Passive network discovery module, especially, is designed to detect desktop applications and ActiveX controls installed on client computers as well as operating system and services on servers. This module can help security administrators identify organization's IT asset and proactively handle vulnerability information. © Springer-Verlag Berlin Heidelberg 2007.","Active network discovery; Information security management; IT asset management; Passive network discovery","Personal computers; Servers; User interfaces; Active network discovery; Information security management; IT asset management; Passive network discovery; Security of data"
"Maña A.; Muñoz A.","Maña, Antonio (6602134186); Muñoz, Antonio (57203921703)","6602134186; 57203921703","Trusted code execution in JavaCard","2007","1","10.1007/978-3-540-74409-2_29","https://www.scopus.com/inward/record.uri?eid=2-s2.0-37249064680&doi=10.1007%2f978-3-540-74409-2_29&partnerID=40&md5=079fce4194e930bd998dca0034020e6a","Some important problems in information security such as software protection, watermarking and obfuscation have been proved to be impossible to solve with software-based solutions. By protecting certain actions in order to guarantee that they are executed as desired, trivial solutions to those problems can be implemented. For tamperproof hardware devices such as smart cards to serve this purpose they must provide the capability to execute code on-the-fly. This paper presents mechanism to allow dynamic code execution in Java Card in order for these cards to be used in software protection problems, However, the solution can be used in other applications. © Springer-Verlag Berlin Heidelberg 2007.","","Codes (symbols); Digital watermarking; Problem solving; Security of data; Hardware devices; Trusted code execution; Java programming language"
"Vaseashta A.; Vaclavikova M.; Vaseashta S.; Gallios G.; Roy P.; Pummakarnchana O.","Vaseashta, A. (6603077133); Vaclavikova, M. (12038814600); Vaseashta, S. (16023499200); Gallios, G. (6602181403); Roy, P. (55223417900); Pummakarnchana, O. (16022794300)","6603077133; 12038814600; 16023499200; 6602181403; 55223417900; 16022794300","Nanostructures in environmental pollution detection, monitoring, and remediation","2007","163","10.1016/j.stam.2006.11.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33847320611&doi=10.1016%2fj.stam.2006.11.003&partnerID=40&md5=727867c01a014599194382bfb6dfac3c","We present preliminary results of our joint investigations to monitor and mitigate environmental pollution, a leading contributor to chronic and deadly health disorders and diseases affecting millions of people each year. Using nanotechnology-based gas sensors; pollution is monitored at several ground stations. The sensor unit is portable, provides instantaneous ground pollution concentrations accurately, and can be readily deployed to disseminate real-time pollution data to a web server providing a topological overview of monitored locations. We are also employing remote sensing technologies with high-spatial and spectral resolution to model urban pollution using satellite images and image processing. One of the objectives of this investigation is to develop a unique capability to acquire, display and assimilate these valuable sources of data to accurately assess urban pollution by real-time monitoring using commercial sensors fabricated using nanofabrication technologies and satellite imagery. This integrated tool will be beneficial towards prediction processes to support public awareness and establish policy priorities for air quality in polluted areas. The complex nature of environmental pollution data mining requires computing technologies that integrate multiple sources and repositories of data over multiple networking systems and platforms that must be accurate, secure, and reliable. An evaluation of information security risks and strategies within an environmental information system is presented. In addition to air pollution, we explore the efficacy of nanostructured materials in the detection and remediation of water pollution. We present our results of sorption on advanced nanomaterials-based sorbents that have been found effective in the removal of cadmium and arsenic from water streams. © 2006 NIMS and Elsevier Ltd.","Integrated; Nanostructured materials; Pollution; Satellite; Sensor technology; Sensors; Water purification","Chemical sensors; Chemical water treatment; Health risks; Laws and legislation; Nanostructured materials; Remediation; Soil pollution; Weather satellites; Environmental information systems; Environmental pollution; Satellite imagery; Sensor technology; Urban pollution; Water purification; Environmental impact"
"Saleh M.S.; Alrabiah A.; Bakry S.H.","Saleh, Mohammad Saad (57217142172); Alrabiah, Abdullah (15833898200); Bakry, Saad Haj (7003703878)","57217142172; 15833898200; 7003703878","Using ISO 17799: 2005 information security management: A STOPE view with six sigma approach","2007","23","10.1002/nem.616","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846624345&doi=10.1002%2fnem.616&partnerID=40&md5=fa9ae09a8a843fabe6a076da148c3c96","This paper is concerned with supporting the use of ISO 17799: 2005 information security management standard for the purpose of providing a 'common safe environment' for information services. The paper introduces a STOPE view of the standard, integrating its parts and protection measures around the basic domains of 'strategy, technology, organization, people, and environment'. The paper also presents an approach for the application of the standard, considering the STOPE view, in a way that emphasizes continuous improvement. The phases of the approach are based on the phases of six sigma DMAIC approach of 'define, measure, analyze, improve, and control'; the team proposed for the implementation of the work is also based on six sigma principles. The paper concludes with some suggestions for future related and needed work. Copyright © 2006 John Wiley & Sons, Ltd.","","Information management; Information services; Security systems; Societies and institutions; Standards; Common safe environment; Information security management; Protection measures; Six sigma principles; Security of data"
"Desmedt Y.","Desmedt, Yvo (55493108000)","55493108000","Understanding why some network protocols are user-unfriendly","2007","0","10.1007/978-3-540-77156-2_26","https://www.scopus.com/inward/record.uri?eid=2-s2.0-38149002208&doi=10.1007%2f978-3-540-77156-2_26&partnerID=40&md5=41557768404b2e21a2d7787b7fe7c2dd","Some are wondering whether due to the appearance of spy-ware, insecure wireless LAN, the increase in spam, the persistence of computer viruses and worms, home users may renounce on PCs. They state, for example, that setting up a secure wireless LAN is not trivial for many users, or that users are unaware since the default comes without security. Anderson gave an economic reason why Microsoft gave information security a low priority. In this paper we analyze some scenarios where users want userfriendly security and setting it up is far from trivial. We try to find technical reasons and folklore scientific explanations why some security problems have either not been taken into account, or why, when they have, they are not doing the best job, or why they are so user-unfriendly. © Springer-Verlag Berlin Heidelberg 2007.","","Computer viruses; Network management; Network security; Personal computers; User interfaces; Wireless local area networks (WLAN); Security setting; Network protocols"
"","","","DISA signs joint R&D agreement with NCOIC","2007","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33847742569&partnerID=40&md5=f81eba48515adf81c6ea17fc423cba09","The US Defense Information Systems Agency (DISA) has signed a joint research and development (R&D) agreement with the Network Centric Operations Industry Consortium (NCOIC) to develop processes for network-centric operations (NCO). The NCOIC, under the Co-operative Research and Development Agreement (CRADA), will establish technical approaches to accelerate the achievement of net-centricity throughout DISA and other areas of the US Department of Defense. The Director of DISA, US Air Force General Charles Croom, has stated that the signing of the CRADA represented an evolution of DISA's relationship with the NCOIC to develop and refine network-centric capabilities and to address information assurance challenges. DISA became the first US government agency to join the NCOIC as a full member in November 2006. The NCOIC, formed in 2004, includes representatives from more than 80 organizations, companies, and government agencies.","",""
"Lee M.-C.; Chang T.","Lee, Ming-Chang (57138835100); Chang, To (14012804000)","57138835100; 14012804000","Applying ISO 17799:2005 in information security management","2007","8","10.1504/IJSS.2007.013754","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547121214&doi=10.1504%2fIJSS.2007.013754&partnerID=40&md5=20d54e20bc50b927074c6157a783846d","In this paper, we discussed ISO 17799:2005 control, process, and security organisation structure. According to the results, the code of practice for information security management includes: capture the processes for implementing information security management in organisational Information Security Management System (ISMS), provide an organisational security structure to assess the extent information security management efforts, provide a comprehensive framework for ensuring the effectiveness of information security control over the information sources that support operations and assets. A case example (National Tax Administration Southern Taiwan Province) of an organisational security management, including organisational security structure, ISMS plan-do-check-act cycle, and information asset assessment management are discussed. Copyright © 2007 Inderscience Enterprises Ltd.","Information security management; Information security management system; ISO 17799:2005; Risk management; Security management",""
"Kim J.; Jung J.; Ko H.; Kim B.; Joe S.; Lee Y.; Chang Y.; Lee K.","Kim, Jiyeon (51461413200); Jung, Jongjin (57213798624); Ko, Hoon (24512238000); Kim, Boyeon (55726511400); Joe, Susan (23388825500); Lee, Yongjun (57199021868); Chang, Yunseok (55712999400); Lee, Kyoonha (8536388100)","51461413200; 57213798624; 24512238000; 55726511400; 23388825500; 57199021868; 55712999400; 8536388100","A design of authentication protocol for multi-key RFID tag","2007","4","10.1007/978-3-540-72909-9_71","https://www.scopus.com/inward/record.uri?eid=2-s2.0-38049054705&doi=10.1007%2f978-3-540-72909-9_71&partnerID=40&md5=70abb27146de731697f1e4c6d3f4fc37","RFID systems are spreading in the area of the industry and marketplace faster and now this time it is coming up to usual area covering individual life and environment as a core element of the ubiquitous technologies. But the RFID system has RF device communicates each other by radio frequency and it could make some serious problems on the important area such as privacy violation and information security. In this paper, we propose multi-keys RFID tag scheme including tag structure and authentication protocol which can support efficient security on the tag information by using SEED algorithm. The multi-key RFID tag could maintain multiple object IDs for different applications in a single tag and allow simultaneous access for their pair applications. The authentication protocol for multi-key RFID tag is designed to overcome the security and privacy problems and has enough robustness against the various attacks on the RFID system with low cost. We compared the security capability of the schemes and the evaluation results showed the proposed scheme has better efficiency than existing schemes. © Springer-Verlag Berlin Heidelberg 2007.","Authentication protocol; Multi-key; RFID; Tag structure","Algorithms; Data privacy; Network protocols; Robustness (control systems); Authentication protocol; RFID system; Tag structure; Authentication"
