"Authors","Author full names","Author(s) ID","Title","Year","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords"
"Zuravlyov V.; Kryukov D.; Kairish V.","Zuravlyov, Vadim (55260167300); Kryukov, Dmitry (57827296800); Kairish, Vadim (56845889800)","55260167300; 57827296800; 56845889800","Security problems related to RFID-based concept usage and methods to counter them","2011","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941670498&partnerID=40&md5=464f9cdeeed1cd458b6f817fe068c38d","This paper presents results of the research about information security threat applicability to one of the emerging technology implementation concepts. The Radio Frequency Identification (RFID) technology based concept of designing data management systems was chosen for the research analysis. The paper presents major aspects of the technology architecture concept that are related to information security. This paper also presents results of such evaluation and authors' recommendations for future research and development needs in RFID middle-ware security problems domain.","DARSIR; Information security; RFID; Threats","Balloons; Information management; Security of data; DARSIR; Data management system; Emerging technologies; Information security threats; Radio frequency identification technology; Research and development; Technology architectures; Threats; Radio frequency identification (RFID)"
"Graddy M.; Strouble D.","Graddy, Marchello (56017692100); Strouble, Dennis (55787337200)","56017692100; 55787337200","Critical infrastructure control systems vulnerabilities","2011","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893121899&partnerID=40&md5=cd7773a71666cda6ef2c031742b8c235","As computer technology has permeated much of today's society, the interconnectedness of the world can be viewed as both an economic advantage and a security weakness. The networked world has nourished an environment in which cyber warfare can flourish. Cyber warfare has become a desired mode of fighting when attacking a highly industrialized and wired nation. Nations throughout the world are developing and executing cyber warfare strategies to disrupt their enemy's communications, logistics, transportation and militaryinfrastructures. One of the most powerful attacks that can be rendered on a nation's ability to make war is a cyber attack on the computerized systems that control its critical infrastructure. Critical infrastructure includes a nation's communications, public works, financial and utility institutions. In the United States, the utility infrastructure control systems were designed as non-networked, stand alone entities to prevent unauthorized infiltration. With the privatization of utility services, these systems are now being integrated with corporate communication infrastructures in an effort to achieve cost savings and are now vulnerable to attack. The systems, with their dedicated software and hardware, are unable to be patched to address security concerns. Additionally, when utility services upgrade their control systems, budgetary constraints force them to select a commercially available software packages that are available throughout the world. These programs can also be purchased by the enemies of the state and then manipulated to gain knowledge of the system that can result in unfettered access to the nations critical infrastructure control systems. Although public and private organizations throughout the nation have taken the initiative and made small strives in security, more must be done. The government of the United States must develop and enforce standards on infrastructure control systems to safeguard the nation's lifeblood, its critical infrastructure. This paper provides a non-technical overview of the United States' critical utility infrastructure control systems. The overview includes the proliferation of their use, their history, security threats and incidents. Also highlighted are some of the initiatives that both public and private organizations have taken to address this issue. Finally recommendations to increase security are made.","Cyber warfare; Infrastructure control systems","Budget control; Computer crime; Cybersecurity; Network security; Networked control systems; Privatization; Public works; Security systems; Computer technology; Cyber warfare; Economic advantages; Infrastructure control system; Private organizations; Public organizations; Security weakness; System vulnerability; Utility infrastructure; Warfare strategies; Critical infrastructures"
"Koyama M.","Koyama, Masahiro (56830087500)","56830087500","A study of “information security” in internet society: The value formation of information technology and social trust","2011","0","10.2197/ipsjjip.19.389","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941284542&doi=10.2197%2fipsjjip.19.389&partnerID=40&md5=dff7e546ac06a855f85afcd26dd40bb6","The purpose of the paper is to elucidate the formation of “trust” in Internet society in the context of the relationship between the real social system and “trust” and between Internet space and “trust”. Although it is based on the dualities of real-world “system trust” and Internet “technological trust” and real-world “human trust” and Internet “personality trust” in this paper, in order for trust in the Internet space not to be limited to a personal issue of name and anonymity before trust for the space system, we intend to discuss trust in the Internet space as “communications trust” (duality of system and personality reliabilities). This study suggests that trust in the Internet space lies in the joint composition of technology (civilization) and society (culture) and clearly exists as complex of security (info-tech) and humanity (info-arts). Based on the above idea the final purpose of this study is to shows a path towards forming new human trust (internal controls) in the “information security” fabricated from the viewpoint of human mind controls (laws, morality, ethics, and custom) and information engineering. This course signifies the “security arts” (the study of trust) that incorporate information arts and info-tech in the Internet space. © 2011 Information Processing Society of Japan.","",""
"Haugen S.","Haugen, Stein (57189520061)","57189520061","Risk assessment","2011","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059551407&partnerID=40&md5=7b5a6c61c1415660f872bbd0aec5a2e6","This chapter discusses risk, risk analysis, and risk evaluation in general terms but seen in relation to information security. The purpose is to give an overview over the process in general terms and provide guidance on how this is performed, irrespective of the methods chosen. © 2012 by Taylor & Francis Group, LLC.","",""
"Roza F.A.; Lourenço T.C.","Roza, Flavio Aguiar (57201430700); Lourenço, Túlio Campos (55028221500)","57201430700; 55028221500","Remote flow computer access and audit trail download","2011","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044747382&partnerID=40&md5=55fe3207157f41521ba2ab5248546991","Audit trail is a specific measurement report downloaded from flow computers. In each Transpetro's custody transfer gas station, this download is done at least once a month, by connecting directly, and locally, a laptop to a specific communication port of the flow computer, using the manufacturer's flow computer software. This activity requires Transpetro's technicians to commute from the company's regional facilities to the remote stations, taking, in many cases, a four-hour round trip. These sites are already provided with telecommunications infrastructure for data transmission to Transpetro's National Center of Operational Control (CNCO), located in the city of Rio de Janeiro, Brazil. This paper presents a simple solution developed by Transpetro that uses the existent installed apparatus, with some adjustments to comply with the information security criteria, in order to provide the download of these reports remotely, using Transpetro's corporate network. Therefore, making use of simple adjustments and low investment, it is possible to lower travel costs, optimize human resources and gain agility in getting these reports. Copyright 2011, Brazilian Petroleum, Gas and Biofuels Institute - IBP","",""
"Rice M.; Guernsey D.; Shenoi S.","Rice, Mason (36004933200); Guernsey, Daniel (33067705900); Shenoi, Sujeet (7007157603)","36004933200; 33067705900; 7007157603","Using deception to shield cyberspace sensors","2011","7","10.1007/978-3-642-24864-1_1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905228440&doi=10.1007%2f978-3-642-24864-1_1&partnerID=40&md5=a7a967eb22657490631336519f01dd97","The U.S. President’s Comprehensive National Cybersecurity Initiative calls for the deployment of sensors to help protect federal enterprise networks. Because of the reported cyber intrusions into America’s electric power grid and other utilities, there is the possibility that sensors could also be positioned in key privately-owned infrastructure assets and the associated cyberspace. Sensors provide situational awareness of adversary operations, but acting directly on the collected information can reveal key sensor attributes such as modality, location, range, sensitivity and credibility. The challenge is to preserve the secrecy of sensors and their attributes while providing defenders with the freedom to respond to the adversary’s operations. This paper presents a framework for using deception to shield cyberspace sensors. The purpose of deception is to degrade the accuracy of the adversary’s beliefs regarding the sensors, give the adversary a false sense of completeness, and/or cause the adversary to question the available information. The paper describes several sensor shielding tactics, plays and enabling methods, along with the potential pitfalls. Wellexecuted and nuanced deception with regard to the deployment and use of sensors can help a defender gain tactical and strategic superiority in cyberspace. © IFIP International Federation for Information Processing 2011.","Cyberspace sensors; Deception; Sensor shielding","Computers; Electric power transmission networks; Public works; Shielding; Cyber intrusion; Cyberspaces; Deception; Electric power grids; Enterprise networks; Infrastructure assets; Sensor attributes; Situational awareness; Critical infrastructures"
"Söderström E.; Åhlfeldt R-M.; Eriksson N.","Söderström, E. (7003947622); Åhlfeldt, R-M. (8320686900); Eriksson, N. (56577761200)","7003947622; 8320686900; 56577761200","Trusting digitized patient-related information: The need for a new approach","2011","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926036873&partnerID=40&md5=24f5690e87c475a966f96388d0b36317","Trust is receiving increasing attention nowadays, particularly since new technology enables communication and collaboration like it has never been seen before. However, trust is a fuzzy concept that needs further examination and attention from multiple levels. For example, security is very important from a user's point of view in trusting that technology will function in accordance with the user's intended and requested function. This paper reviews the concept of patient safety, which thus far has been discussed and defined from a narrow technical perspective. We demonstrate that it is much more complex, and that it is not primarily the technical issues that are problematic, but rather the cultural, process-related and personnel issues. Our results point to a need for a new approach, which takes the patients' view of healthcare and the patient-related digital information as its focus. The discussion is made from a Swedish perspective, but the issues are international. The needs for information and knowledge in healthcare are obvious. Without clear definitions of concepts and roles, a good information flow or process cannot be designed. Our discussion shows that trusted digital patient information gives an opportunity for a patient-focused healthcare. Multidimensional trust must be addressed on all levels; organization, person and technology. More empirical research into trust in digital patient-related information is necessary, to develop a model for patient safety from a trust perspective that encompasses all levels of trust.","Electronic healthcare records; Information security; Patient safety; Trust","Health care; Mobile security; Communication and collaborations; Digital information; Digitized patients; Electronic healthcare records; Multi-dimensional trust; Patient information; Patient safety; Trust; Security of data"
"","","","IMSCI 2011 - 5th International Multi-Conference on Society, Cybernetics and Informatics, Proceedings","2011","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896304133&partnerID=40&md5=bfcd98cb3cc9cdaf648c73f20bacb103","The proceedings contain 124 papers. The topics discussed include: analysis of procedures and tools for the adaptation of engineering degrees to labor market needs in Spain; new mentoring and tutoring projects for engineering students; business simulation and competences' development in a bachelor of commerce course; information security service branding - beyond information security awareness; Wegmans and RIT: a case study in industrial/academic collaboration and the resulting benefits; new tools and methodologies for training in thermoplastic injection molding process; teaching information systems in business management studies: basic competencies to achieve and methodologies assessment; development of agent-based intelligent tutoring system for teaching object-oriented programming concepts; improving education and productivity in avionics software development through the application of an executable process framework; and the application of multi modern education information technologies in the construction of a harmonious teaching system.","",""
"Oleszek M.J.; Oleszek W.J.","Oleszek, Mark J. (56586887000); Oleszek, Walter J. (7003327555)","56586887000; 7003327555","Institutional challenges confronting congress after 9/11: Partisan polarization and effective oversight","2011","3","10.1017/CBO9781139021890.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925688277&doi=10.1017%2fCBO9781139021890.004&partnerID=40&md5=fd976cc4817b93118272f96ef0e6725c","Numerous internal and external national security challenges confront Congress in the post-9/11 era. Externally, an interdependent world linked by the Internet means that issues or problems that arise in any part of the globe can impact this country, from pandemics to drug trafficking to cybersecurity. What happens in countries little known to most citizens during the pre-9/11 era, such as Afghanistan or Yemen, can affect the United States in consequential ways. Consider that this nation seems engaged in an endless global war (dubbed the “long war” by some analysts) against terrorists and their network of supporters, a marked departure from the pre-9/11 era of conflicts between and among nations. Today’s wars appear “limited in scope yet virtually unlimited in duration,” where Americans are not asked to sacrifice (except for those in the military and their families) but “to go on with their routines, not change them” (Hampson 2011, 2A). Addressing these challenges and developments can provoke sharp disagreement among our national lawmakers. On March 10, 2010, for example, the House by a 356 to 65 vote overwhelmingly rejected a non-binding resolution (H. Con. Res. 248), offered by Representative Dennis Kucinich (D-OH), calling for the withdrawal of U.S. troops from Afghanistan within 30 days. Representative Kucinich’s basic point was that the cost of the ten-year (and counting) war in financial and other resources, in military casualties, and to nation-building at home is not worth the price. “Our supposed nation-building in Afghanistan has come at the destruction of our own,” he argued. The military surge announced by President Barack Obama in December 2009 “cements the path of the United States down the road of previous occupiers that earned Afghanistan its nickname as the ‘graveyard of empires’” (Congressional Record March 10, 2010, H1251). In response, then House Armed Services Chairman Ike Skeleton (D-MO) exclaimed: “Have we forgotten? Have we forgotten what happened to America on 9/11? Have we forgotten who did it? Have we forgotten those who protected and gave [al Qaeda] a safe haven?” (Ibid., H1255) (Skeleton was defeated for reelection in November 2010 when the GOP reclaimed control of the House.) © Cambridge University Press 2012.","",""
"","","","Information security: National archives and records administration needs to implement key program elements and controls","2011","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048257340&partnerID=40&md5=0b31925a6f55916cfcb74c939352a247","[No abstract available]","",""
"Sato H.; Kubo A.","Sato, Hiroyuki (55515628400); Kubo, Akira (57205896401)","55515628400; 57205896401","Graded trust of certificates and its management with extended path validation","2011","0","10.2197/ipsjjip.19.263","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941266175&doi=10.2197%2fipsjjip.19.263&partnerID=40&md5=db1bdddcd217152bebe5b61402958ae1","In modern information service architectures, many servers are involved in service building, in which servers must rely on the information provided by other servers thereby creating a trust. This trust relation is central to building services in distributed environments, and is closely related to information security. Almost every standard on information security is concerned with the internal control of an organization, and particularly with authentication. In this paper, we focus on a trust model of certificate authentication. Conventionally, a trust model of certificates is defined as a validation of chains of certificates. However, today, this trust model does not function well because of the fragmentation problem caused by complexities of paths and by fine a requirement at security levels. In this paper, we propose “dynamic path validation” together with another trust model of PKI for controlling this situation. First, we propose Policy Authority. Policy Authority assigns a level of compliance (LoC) to CAs in its trust domain. LoC is evaluated in terms of the certificate common criteria of Policy Authority. Moreover, it controls the path building with considerations of LoC. Therefore, we can flexibly evaluate levels of CP/CPS’s in a single server. In a typical bridge model, we need as many bridge CAs as the number of required levels of CP/CPS’s. In our framework, instead, we can do the same task in a single server, by which we can save costs of maintaining lists of trust anchors at multiple levels. © 2011 Information Processing Society of Japan.","",""
"","","","11th International Workshop on Information Security Applications, WISA 2010","2011","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85036614639&partnerID=40&md5=87cce30450c2b75ee65210d111c7e52f","The proceedings contain 25 papers. The special focus in this conference is on Information Security Applications. The topics include: An IP Traceback Mechanism against Mobile Attacker for IPv6 and PMIPv6; hidden Credential Retrieval without Random Oracles; combined Side-Channel Attacks; correlation Power Analysis Based on Switching Glitch Model; vulnerabilities of Wireless Key Exchange Based on Channel Reciprocity; collusion Attack on a Self-healing Key Distribution with Revocation in Wireless Sensor Networks; Full-Round Differential Attack on TWIS Block Cipher; Improved Trace-Driven Cache-Collision Attacks against Embedded AES Implementations; Combination of SW Countermeasure and CPU Modification on FPGA against Power Analysis; predicate-Based Authenticated Key Exchange Resilient to Ephemeral Key Leakage; Face Image Retrieval Using Sparse Representation Classifier with Gabor-LBP Histogram; fingerprint Liveness Detection Based on Multiple Image Quality Features; robust Feature Extraction for Facial Image Quality Assessment; round-Optimal Deniable Ring Authentication in the Presence of Big Brother; cross-Realm Password-Based Server Aided Key Exchange; a Two-Party Protocol with Trusted Initializer for Computing the Inner Product; a New Efficient Construction for Non-Malleable Zero-Knowledge Sets; distributed Paillier Cryptosystem without Trusted Dealer; Fast Scalar Multiplication for ECC over GF(p) Using Division Chains; Design of a Novel Pseudo-Random Generator Based on Vectorial FCSRs; low-Resource Hardware Design of an Elliptic Curve Processor for Contactless Devices; a Design Procedure for Oscillator-Based Hardware Random Number Generator with Stochastic Behavior Modeling; using Special Use Cases for Security in the Software Development Life Cycle.","",""
"Takemura T.; Tanaka H.; Matsuura K.","Takemura, Toshihiko (55431548000); Tanaka, Hideyuki (7406598761); Matsuura, Kanta (7401552984)","55431548000; 7406598761; 7401552984","Analysis of awareness gap between security managers and workers in an organization with regard to the effectiveness of the information security measures","2011","0","10.2197/ipsjjip.19.253","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941266573&doi=10.2197%2fipsjjip.19.253&partnerID=40&md5=3d671b7344a5e0343e6293540771859f","In this paper, we investigate the awareness gaps between information security managers and workers with regard to the effectiveness of organizational information security measures in Japanese organizations by analyzing micro data from two Web-based surveys of information security managers and workers. As a result, we find that there are no awareness gaps between information security managers and workers with regard to the effects of the organizational information security in large companies. However, we find that awareness gaps between them tend to exist in small or medium-sized companies. Next, we argue how to bridge the gaps. We propose that information security managers could implement the two-sided organizational measures by communicating with workers in their organizations. © 2011 Information Processing Society of Japan.","",""
"Armistead E.L.; Murphy T.","Armistead, Edwin Leigh (55595551000); Murphy, Thomas (56017886500)","55595551000; 56017886500","The evolution of information assurance (IA) and information operations (IO) contracts across the DoD: Growth opportunities for academic research-an update","2011","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893102922&partnerID=40&md5=4be8a263c18bba72782f0107f0948dec","Four years ago, the authors presented a paper at the ICIW conference in Monterey, CA (Armistead & Murphy, 2007) that outlined opportunities for academics and researchers with regard to IO (Information Operations), IW (Information Warfare) and IA (Information Assurance) contracts across the Department of Defense (DoD) and Federal government (USG). The original paper highlighted a differential in contracts available and the current opportunities were at that time. Specifically, that paper predicted what the future may hold for further growth in these areas and how growth of IO, IA and IW contract vehicles can benefit universities and academics from a funding aspect. Finally, the original paper also suggested future areas of research that academics may be interested in exploring, to best optimize their ability to secure grants and contracts over the next few years. This paper is not only an update to the original research, to review the original hypothesis and determine if the predictions from four years ago were correct, but it also mines new data sources to take a fresh look at current contracts. In this research, the authors analyze the growing new opportunities in cyber warfare, strategic communications, psychological operations and cyber security. The scope of IO/IA is also expanding farther into areas of diplomacy, economics, and homeland security, while growing even more central to complex unconventional and conventional warfare applications. In addition, organizational change is accompanying these doctrinal and application area changes, which has led to a subsequent revision of the contract opportunities available. Likewise, new revisions of policy and documentation are also expected to arrive in the foreseeable future, which could lead to a deeper understanding and appreciation of cultural values and psychological roles among the multiple political players. In this review, we explore what new and promising opportunities for collaboration exist for academics, and we hope that this paper can alert researchers to alternate opportunities for funding in the IO and IA arena that they may not have considered previously.","Contracts; Department of defense; Information assurance; Information operations; Proposals","Contracts; Cybersecurity; National security; 'current; Department of Defence; Fundings; Growth opportunities; Information assurance; Information information; Information operations; Information warfare; Operations contract; Proposal; Network security"
"Greiman V.; Chitkushev L.","Greiman, Virginia (35812048400); Chitkushev, Lou (22950123300)","35812048400; 22950123300","Legal frameworks to confront cybercrime: A global academic perspective","2011","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893138898&partnerID=40&md5=73f6b342feac5e91473dab85b3429d80","The goal of this research is to educate computer and engineering professionals on the developing field of cyberlaw and its relationship to cybersecurity. From a pedagogical perspective, understanding the Internet has become as essential as learning a language or learning to write. In our technology driven economy we must understand both its power and its limitations. Presently, cyberlaw scholarship is in its early stages particularly as it relates to surveillance issues and international legal frameworks for the prevention of cyber crime. Young students have much to contribute to this growing discipline and cyberlaw scholarship can contribute to the challenges faced by our Executive and Legislative Branches as they address important issues of national security and the growing incidence of cybercrime around the globe. Though many law schools offer courses on cyberlaw or ecommerce, there is an absence of these courses offered through the schools of management, computer science and engineering schools beyond a very basic level. Even scholars in the field have noted the importance of the subject matter, but there is a general lack of discussion among faculty as to how the course should be designed and delivered. Largely, these courses have focused on intellectual property rights and rights to privacy and have failed to cover the important topics of legal frameworks for surveillance, crime prevention, and the harmonization of laws among different cultures, jurisdictions and countries. The purpose of this paper is to develop a cyberlaw curriculum that will address the present void in this critical area of the law. The recommended curriculum will incorporate the current legal framework for regulating cyber crimes and contrast it with national cyberlaw systems around the globe. The curriculum will introduce basic theory, analytical dialogue, creative concepts, and relevant case studies that will persuade students to appreciate and apply cybersecurity concepts in their professional career. Using an empirical approach, our research will investigate, assess and evaluate legal frameworks for cybersecurity. The curriculum will be of value to students, professionals and academicians interested in (1) advancing their knowledge of the necessity for international law on cybercrime and warfare, (2) understanding legal authorities, jurisdiction and boundaries in engaging adversarial cyber activities, and (3) developing legal frameworks to provide cybersecurity for critical infrastructure.","Cyberlaw; Cybersecurity; Internet; Surveillance","Computer crime; Crime; Cybersecurity; Employment; Engineering education; Intellectual property; Monitoring; National security; Students; Teaching; Computer professionals; Cyber security; Cyber-crimes; Cyberlaw; Engineering professionals; Law schools; Legal frameworks; Legislative branches; Power; Surveillance; Curricula"
"Pop F.; Drenea A.C.; Cristea V.","Pop, Florin (22836395600); Drenea, Alexandru Corneliu (56502265200); Cristea, Valentin (22833950300)","22836395600; 56502265200; 22833950300","Enhancing workflow security for large scale distributed systems","2011","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922135558&partnerID=40&md5=3b117ec0662c7f3b37ea648b4cb0c0b5","Information security is a very delicate matter because more and more information is sent electronically and some of it requires special handling and quality standards. The strength and security offered by system using PKI is proven by the multiple examples of existing solutions that are built the same way and are around us for some time. Paper documents that need to be filled out and signed are always around us and often can cause problems and delays when poorly managed. With its characteristics, the proposed solution described in this paper hopes to eliminate all the inconvenient of the paper documents helped by the document library and workflows, while keeping the security part, now represented by hand signatures with the implementation of the digital signatures. The novelty of proposed solution is represented by creation of an offline application capable of using digital certificates to digitally sign or encrypt digital document. We studied the application requirement and came up with a modular and scalable architecture allowing for a quick and easy future development. We present the deploying of online portal for managing the document libraries and workflows in large scale distributed environment. © 2011 EUROSIS-ETI.","Digital signature; Distributed systems; Qos; Security; Workflows","Authentication; Concurrent engineering; Digital libraries; Electronic document identification systems; Quality of service; Security of data; Application requirements; Distributed environments; Distributed systems; Large-scale distributed system; Off-line applications; Scalable architectures; Security; Work-flows; Network security"
"","","","5th IFIP WG 11.2 International Workshop on Information Security Theory and Practice, WISTP 2011","2011","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84933525625&partnerID=40&md5=0de18de53e33990f96327442320bf281","The proceedings contain 28 papers. The special focus in this conference is on Information Security theory and practice. The topics include: Securing payment on mobile phones; role-based secure inter-operation and resource usage management in mobile grid systems; SSL/TLS session-aware user authentication using a GAA bootstrapped key; an almost-optimal forward-private RFID mutual authentication protocol with tag control; affiliation-hiding authentication with minimal bandwidth consumption; formal framework for the evaluation of waveform resynchronization algorithms; solving dlp with auxiliary input over an elliptic curve used in TinyTate library; information leakage discovery techniques to enhance secure chip design; a cryptographic processor for low-resource devices: canning ECDSA and AES like sardines; an evaluation of hash functions on a power analysis resistant processor architecture; a comparison of post-processing techniques for biased random number generators; AES variants secure against related-key differential and boomerang attacks; leakage squeezing countermeasure against high-order attacks; differential fault analysis of the advanced encryption standard using a single fault; entropy of selectively encrypted strings; practical attacks on HB and HB+ protocols; attacks on a lightweight mutual authentication protocol under EPC C-1 G-2 standard; a SMS-Based mobile botnet using flooding algorithm; fault injection for reverse engineering; hardware Trojan side-channels based on physical unclonable functions; formal analysis of security metrics and risk; STORM - collaborative security management environment; trust agreement in wireless mesh networks and secure E-Auction for mobile users with low-capability devices in wireless network.","",""
"Skoudis E.","Skoudis, Edward (56821993800)","56821993800","Information security issues in cyberspace","2011","3","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011627603&partnerID=40&md5=a9b5c0e50f0208b62c970c0017f8743b","[No abstract available]","","Cyberspaces; Security of data"
"","","","IFIP WG 11.4 International Workshop on Open Research Problems in Network Security, iNetSec 2010","2011","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84931055527&partnerID=40&md5=345a08fd1ffc4cf2cdda87c9339ca554","The proceedings contain 15 papers. The special focus in this conference is on Adversaries, Secure processes and Security for clouds. The topics include: Event handoff unobservability in WSN; emerging and future cyber threats to critical systems; getting to the root of the problem; practical experiences with purenet, a self-learning malware prevention system; a biometrics-based solution to combat sim swap fraud; are BGP routers open to attack? an experiment; securing the core university business processes; some technologies for information security protection in weak controlled computer systems and their applicability for eGovernment services users; real-time system for assessing the information security of computer networks; evidential notions of defensibility and admissibility with property preservation; cloud infrastructure security; security and privacy implications of cloud computing - lost in the cloud and the need for interoperable reputation systems.","",""
"Reichard A.; Quirchmayr G.; Wills C.C.","Reichard, A. (56578277000); Quirchmayr, G. (6603094193); Wills, C.C. (23092618500)","56578277000; 6603094193; 23092618500","Challenges in implementing information security policies","2011","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926031456&partnerID=40&md5=86f5ce9b2e19e5a94b83ad50f1e32805","The goal of the research described in this paper is to identify challenges related to the successful implementation of information security policies and to develop an approach for overcoming them. Based on an analysis of the literature and the results of interviews with domain experts in the telecommunications industry, a framework for addressing the identified challenges is introduced.","Implementation framework; Information security management; Information security policy; Information security policy implementation","Mobile security; Security systems; Telecommunication industry; Domain experts; Implementation framework; Information security managements; Information security policies; Telecommunications industry; Security of data"
"Gligoroski D.","Gligoroski, Danilo (19933418700)","19933418700","Cryptographic hash functions","2011","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059563513&partnerID=40&md5=9bb54246451b4353127a23d785b4b406","This chapter summarizes the development in the field of cryptographic hash functions in the last 20 years. It gives both theoretical foundations as well as a broad list of applications of cryptographic hash functions in numerous algorithms, protocols, and schemes in the field of information security. © 2012 by Taylor & Francis Group, LLC.","",""
"Milosz E.; Milosz M.","Milosz, E. (36176131000); Milosz, M. (14320553400)","36176131000; 14320553400","Digital identity management at Polish SMEs","2011","3","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922684792&partnerID=40&md5=2e7205d508c91c412392f3381df0911e","The paper presents the results of the research of Polish SMEs in terms of information security of IT systems, including the usage of Identity and Access Management Systems (IAMSs). The study includes the factors of productivity losses associated with the need of using safety procedures, and the potential benefits from the use IAMSs. © E. Milosz, M. Milosz, 2011.","Digital identity management systems; Economy of digital identity; Information security; SMEs",""
"Cohen M.I.; Bilby D.; Caronni G.","Cohen, M.I. (55477532400); Bilby, D. (47860986300); Caronni, G. (6602589039)","55477532400; 47860986300; 6602589039","Distributed forensics and incident response in the enterprise","2011","47","10.1016/j.diin.2011.05.012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79961049729&doi=10.1016%2fj.diin.2011.05.012&partnerID=40&md5=a8ccf0d174b62eb06a3cbecaaac0a434","Remote live forensics has recently been increasingly used in order to facilitate rapid remote access to enterprise machines. We present the GRR Rapid Response Framework (GRR), a new multi-platform, open source tool for enterprise forensic investigations enabling remote raw disk and memory access. GRR is designed to be scalable, opening the door for continuous enterprise wide forensic analysis. This paper describes the architecture used by GRR and illustrates how it is used routinely to expedite enterprise forensic investigations. © 2011 Cohen, Bilby & Caronni. Published by Elsevier Ltd. All rights reserved.","Digital forensics; Distributed computing; Incident response; Information security; Live forensics; Malware; Memory forensics; Remote forensics","Distributed computer systems; Malware; Memory architecture; Security of data; Forensic analysis; Forensic investigation; Incident response; Live Forensics; Memory forensics; Open source tools; Rapid response; Remote forensics; Digital forensics"
"Talib S.; Clarke N.L.; Furnell S.M.","Talib, Shuhaili (36054324400); Clarke, Nathan L. (8961310300); Furnell, Steven M. (7003551084)","36054324400; 8961310300; 7003551084","Establishing a personalized information security culture","2011","13","10.4018/jmcmc.2011010105","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052912536&doi=10.4018%2fjmcmc.2011010105&partnerID=40&md5=92d170066125edb51b07b43985c738bd","Good security cannot be achieved through technical means alone and a solid understanding of the issues and how to protect one's self is required from users. Whilst many initiatives, programs and strategies have been proposed to improve the level of information security awareness, most have been directed at organizations. Given people's use of technology is primarily focused between the workplace and home; this paper seeks to understand the knowledge and practice relationship between these environments. Through a developed survey, it was identifed that the majority of the learning about information security occurred in the workplace, where clear motivations, such as legislation and regulation, existed. Results found that users were more than willing to engage with such awareness raising initiatives. From a comparison of practice between work and home environments, it was found that this knowledge and practice obtained at the workplace was transferred to the home environment. Given this positive transferability of knowledge and the willingness to learn about how to remain secure, an opportunity exists to move away from specifc organizational awareness programs and to move towards awareness raising strategies that will develop an all-round individual security culture for users independent of the environment they are operating in. Copyright © 2011, IGI Global.","Home; Information security; Information security awareness; Security culture; Security management; Workplace","Laws and legislation; Awareness raising; Home; Home environment; Information security awareness; Organizational awareness; Personalized information; Security management; Workplace; Security of data"
